title,pdf,arxiv,keywords,conference_day
Bidirectional Cross-Modal Prompting for Event-Frame Asymmetric Stereo,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Bidirectional_Cross-Modal_Prompting_for_Event-Frame_Asymmetric_Stereo_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.15312,event-frame asymmetric stereo; bidirectional cross-modal prompting; event cameras; frame-based cameras; cross-modal stereo matching; modality gap; stereo representations; canonical space; semantic and structural features; 3D perception,2026-06-05
Disco-GS: Gaussian Splatting in Dynamic Color Lighting,https://openaccess.thecvf.com/content/CVPR2026/papers/Kumar_Disco-GS_Gaussian_Splatting_in_Dynamic_Color_Lighting_CVPR_2026_paper.pdf,,Gaussian Splatting; novel view synthesis; 3D scene reconstruction; dynamic lighting; canonical appearance recovery; per-pixel transient light; color lighting variations; self-supervised learning; spatially localized color variations; brightness manipulation,2026-06-05
PureCC: Pure Learning for Text-to-Image Concept Customization,https://openaccess.thecvf.com/content/CVPR2026/papers/Liao_PureCC_Pure_Learning_for_Text-to-Image_Concept_Customization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07561,text-to-image concept customization; PureCC; decoupled learning objective; personalized concepts; original model preservation; dual-branch training pipeline; purified target concept representations; trainable flow model; adaptive guidance scale; customization fidelity,2026-06-05
Scaling Dense Event-Stream Pretraining from Visual Foundation Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Scaling_Dense_Event-Stream_Pretraining_from_Visual_Foundation_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.03969,event-stream pretraining; visual foundation models; self-supervised pretraining; event representation; synchronized image-event collection; cross-modal alignment; semantic collapse; structure-aware distillation loss; dense event representations; image-event correspondences,2026-06-05
CapNav: Benchmarking Vision Language Models on Capability-conditioned Indoor Navigation,https://openaccess.thecvf.com/content/CVPR2026/papers/Su_CapNav_Benchmarking_Vision_Language_Models_on_Capability-conditioned_Indoor_Navigation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.18424,Capability-Conditioned Navigation; Vision-Language Models; Vision-Language Navigation; indoor navigation; mobility constraints; agent capabilities; embodied spatial reasoning; obstacle reasoning; spatial dimensions; navigation benchmarks,2026-06-05
Back to Point: Exploring Point-Language Models for Zero-Shot 3D Anomaly Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Back_to_Point_Exploring_Point-Language_Models_for_Zero-Shot_3D_Anomaly_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21511,zero-shot 3D anomaly detection; point-language models; 3D point clouds; industrial inspection; Back To Point; multi-granularity patch features; textual embeddings; geometric descriptors; localized anomaly detection; joint representation learning,2026-06-05
Transition Matching Distillation for Fast Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Nie_Transition_Matching_Distillation_for_Fast_Video_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.09881,Transition Matching Distillation; fast video generation; video diffusion models; flow models; few-step generators; multi-step denoising trajectory; probability transition process; lightweight conditional flow; distribution matching distillation; text-to-video models,2026-06-05
MoCapAnything: Unified 3D Motion Capture for Arbitrary Skeletons from Monocular Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Gong_MoCapAnything_Unified_3D_Motion_Capture_for_Arbitrary_Skeletons_from_Monocular_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.10881,Category-Agnostic Motion Capture; monocular video motion capture; arbitrary rigged 3D assets; rotation-based animation; constraint-aware inverse kinematics; Reference Prompt Encoder; coarse 4D deforming mesh; Unified Motion Decoder; cross-species retargeting; heterogeneous rigs,2026-06-05
Bootstrapping Multi-view Learning for Test-time Noisy Correspondence,https://openaccess.thecvf.com/content/CVPR2026/papers/He_Bootstrapping_Multi-view_Learning_for_Test-time_Noisy_Correspondence_CVPR_2026_paper.pdf,,multi-view learning; test-time noisy correspondence; bootstrapping; reliability estimation; view fusion; correspondence distortion; predictive uncertainty; inter-view prediction discrepancy; noise-augmented training; depth sensor calibration,2026-06-05
Octopus: History-Free Gradient Orthogonalization for Continual Learning in Multimodal Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Octopus_History-Free_Gradient_Orthogonalization_for_Continual_Learning_in_Multimodal_Large_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.14938,continual learning; multimodal large language models; catastrophic forgetting; History-Free Gradient Orthogonalization; gradient-level orthogonality; two-stage finetuning; task adaptation; regularization; plasticity-stability balance; UCIT,2026-06-05
CLiViS: Unleashing Cognitive Map through Linguistic-Visual Synergy for Embodied Visual Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_CLiViS_Unleashing_Cognitive_Map_through_Linguistic-Visual_Synergy_for_Embodied_Visual_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.17629,Embodied Visual Reasoning; egocentric video; spatiotemporal reasoning; dynamic environments; Large Language Models; Vision-Language Models; training-free framework; open-world visual perception; Cognitive Map; long-term visual dependencies,2026-06-05
TEAR: Temporal-aware Automated Red-teaming for Text-to-Video Models,https://openaccess.thecvf.com/content/CVPR2026/papers/He_TEAR_Temporal-aware_Automated_Red-teaming_for_Text-to-Video_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21145,Text-to-Video models; temporal-aware red-teaming; automated safety evaluation; temporal dynamics; temporal sequencing; online preference learning; innocuous prompts; policy-violating video output; prompt stealthiness; attack success rate,2026-06-05
GroundingME: Exposing the Visual Grounding Gap in MLLMs through Multi-Dimensional Evaluation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_GroundingME_Exposing_the_Visual_Grounding_Gap_in_MLLMs_through_Multi-Dimensional_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.17495,visual grounding; multimodal large language models; GroundingME benchmark; multi-dimensional evaluation; discriminative grounding; spatial relational descriptions; occluded objects; tiny object localization; ungroundable query rejection; test-time scaling,2026-06-05
Aesthetic Camera Viewpoint Suggestion with 3D Aesthetic Field,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_Aesthetic_Camera_Viewpoint_Suggestion_with_3D_Aesthetic_Field_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.20363,3D aesthetic field; aesthetic viewpoint suggestion; geometry-grounded aesthetic reasoning; sparse captures; feedforward 3D Gaussian Splatting; 2D aesthetic model distillation; novel viewpoint aesthetic prediction; coarse viewpoint sampling; gradient-based refinement; 3D-aware aesthetic modeling,2026-06-05
FloodDiffusion: Tailored Diffusion Forcing for Streaming Motion Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_FloodDiffusion_Tailored_Diffusion_Forcing_for_Streaming_Motion_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.03520,FloodDiffusion; text-driven human motion generation; streaming motion generation; diffusion forcing; time-varying text prompts; time-varying control events; bi-directional attention; lower triangular time scheduler; continuous text conditioning; HumanML3D benchmark,2026-06-05
MeshRipple: Structured Autoregressive Generation of Artist-Meshes,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_MeshRipple_Structured_Autoregressive_Generation_of_Artist-Meshes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.07514,autoregressive mesh generation; artist-meshes; 3D asset representation; frontier-aware BFS tokenization; active generation frontier; surface topology; expansive prediction strategy; sparse-attention global memory; long-range topological dependencies; topological completeness,2026-06-05
BiGMINT: Biologically-guided Hierarchical Multimodal Integration for Modeling Multiple Compound Activities in Drug Discovery,https://openaccess.thecvf.com/content/CVPR2026/papers/Pati_BiGMINT_Biologically-guided_Hierarchical_Multimodal_Integration_for_Modeling_Multiple_Compound_Activities_CVPR_2026_paper.pdf,,compound activity modeling; drug discovery; multimodal integration; chemoproteomics; high-content imaging; protein-protein interaction; phenotypic aggregation; cross-modal fusion; in silico prediction; cellular response modeling,2026-06-05
Beyond the Static-World: Lifelong Learning for All-in-One Medical Image Restoration,https://openaccess.thecvf.com/content/CVPR2026/papers/Shan_Beyond_the_Static-World_Lifelong_Learning_for_All-in-One_Medical_Image_Restoration_CVPR_2026_paper.pdf,,Medical Image Restoration; lifelong learning; catastrophic forgetting; modality interference; domain-incremental learning; Modality-Invariant Disentanglement; Adaptive Feature Consolidation; adversarial balancing; continual learning; domain shift,2026-06-05
Text-Image Conditioned 3D Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Cen_Text-Image_Conditioned_3D_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21295,text-image conditioned 3D generation; 3D asset generation; generative 3D models; image-conditioned 3D generation; text-conditioned 3D generation; viewpoint bias; late fusion; cross-modal complementarity; TIGON; vision-language guidance,2026-06-05
SV-GS: Sparse View 4D Reconstruction with Skeleton-Driven Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Chao_SV-GS_Sparse_View_4D_Reconstruction_with_Skeleton-Driven_Gaussian_Splatting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.00285,Sparse view 4D reconstruction; Skeleton-driven Gaussian Splatting; dynamic object reconstruction; sparse observations; deformation model estimation; motion estimation; skeleton-driven deformation field; smooth motion interpolation; static reconstruction; diffusion-based generative prior,2026-06-05
Think 360deg: Beyond Depth: Evaluating the Width-centric Reasoning Capability of MLLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Think_360deg_Beyond_Depth_Evaluating_the_Width-centric_Reasoning_Capability_of_CVPR_2026_paper.pdf,,depth reasoning; width-centric reasoning; MLLMs; neural network inference; pruning; divide-and-conquer; backtracking; trial-and-error; gradient propagation; feature pyramids,2026-06-05
ORBIT: Benchmarking SfM in the Wild with 360deg Video,https://openaccess.thecvf.com/content/CVPR2026/papers/Sabour_ORBIT_Benchmarking_SfM_in_the_Wild_with_360deg_Video_CVPR_2026_paper.pdf,,Structure-from-Motion; camera pose estimation; 360° video; panoramic video; benchmark dataset; dynamic scenes; camera motion estimation; ground-truth trajectory; SfM evaluation; COLMAP,2026-06-05
VideoNet: A Large-Scale Dataset for Domain-Specific Action Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Yadav_VideoNet_A_Large-Scale_Dataset_for_Domain-Specific_Action_Recognition_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.02834,VideoNet; domain-specific action recognition; video understanding; vision-language models; action recognition benchmark; multiple-choice evaluation; binary evaluation; in-context examples; few-shot action recognition; video question-answer pairs,2026-06-05
"Deeper Thought, Weaker Aim: Understanding and Mitigating Perceptual Impairment during Reasoning in Multimodal Large Language Models",https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_Deeper_Thought_Weaker_Aim_Understanding_and_Mitigating_Perceptual_Impairment_during_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.14184,Multimodal large language models; perceptual impairment; extended reasoning modes; visual question answering; attention dispersion; attention maps; image tokens; Visual Region-Guided Attention; entropy-focus criterion; visual grounding,2026-06-05
"Synthetic Object Compositions for Scalable and Accurate Learning in Detection, Segmentation, and Grounding",https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Synthetic_Object_Compositions_for_Scalable_and_Accurate_Learning_in_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.09110,Synthetic Object Compositions; scalable data synthesis; object-centric composition; instance segmentation; visual grounding; object detection; 3D geometric layout augmentation; camera configuration augmentation; generative harmonization; mask-area-weighted blending,2026-06-05
Towards Generalized Multimodal Homography Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/You_Towards_Generalized_Multimodal_Homography_Estimation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.03956,multimodal homography estimation; training data synthesis; unaligned image pairs; ground-truth offsets; diverse textures and colors; structural information preservation; cross-scale information; color decoupling; feature representations; generalization across modalities,2026-06-05
SMV-EAR: Bring Spatiotemporal Multi-View Representation Learning into Efficient Event-Based Action Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Fan_SMV-EAR_Bring_Spatiotemporal_Multi-View_Representation_Learning_into_Efficient_Event-Based_Action_CVPR_2026_paper.pdf,,event-based action recognition; spatiotemporal multi-view representation learning; event cameras; temporal motion dynamics; translation-invariant sparse event conversion; dual-branch dynamic fusion; temporal warping augmentation; event-based object recognition; motion feature complementarity; efficient action recognition,2026-06-05
Render-to-Adapt: Unsupervised Personal Adaptation for Gaze Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Ge_Render-to-Adapt_Unsupervised_Personal_Adaptation_for_Gaze_Estimation_CVPR_2026_paper.pdf,,Gaze estimation; Unsupervised Personal Adaptation; Render-to-Adapt; Domain adaptation; Self-supervised learning; Eye-region consistency; Gaze-conditioned renderer; 3D Morphable Models; Cross-dataset adaptation; Personalization,2026-06-05
SharpTimeGS: Sharp and Stable Dynamic Gaussian Splatting via Lifespan Modulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Liao_SharpTimeGS_Sharp_and_Stable_Dynamic_Gaussian_Splatting_via_Lifespan_Modulation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.02989,SharpTimeGS; dynamic Gaussian Splatting; lifespan-aware 4D Gaussian framework; novel view synthesis; photorealistic 4D reconstruction; temporally adaptive modeling; learnable lifespan parameter; temporal visibility; lifespan-velocity-aware densification; real-time rendering,2026-06-05
A Combination of Noise and Bilateral Filters Achieve Supralinear and Scalable Adversarial Robustness in CNNs,https://openaccess.thecvf.com/content/CVPR2026/papers/Stalder_A_Combination_of_Noise_and_Bilateral_Filters_Achieve_Supralinear_and_CVPR_2026_paper.pdf,,adversarial robustness; Gaussian noise; bilateral filtering; adversarial training; adversarial examples; deep neural networks; CNN robustness; AutoAttack; RobustBench; preprocessing defense,2026-06-05
Gau-Occ: Geometry-Completed Gaussians for Multi-Modal 3D Occupancy Prediction,https://openaccess.thecvf.com/content/CVPR2026/papers/Lv_Gau-Occ_Geometry-Completed_Gaussians_for_Multi-Modal_3D_Occupancy_Prediction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22852,3D semantic occupancy prediction; autonomous driving; multi-modal fusion; semantic 3D Gaussians; LiDAR Completion Diffuser; sparse LiDAR completion; Gaussian anchors; Gaussian Anchor Fusion; multi-view image semantics; cross-modal alignment,2026-06-05
Splatent: Splatting Diffusion Latents for Novel View Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Hirschorn_Splatent_Splatting_Diffusion_Latents_for_Novel_View_Synthesis_CVPR_2026_paper.pdf,,3D Gaussian Splatting; diffusion latents; novel view synthesis; VAE latent space; radiance field; multi-view consistency; sparse-view 3D reconstruction; detail preservation; latent space rendering; multi-view attention,2026-06-05
Franca: Nested Matryoshka Clustering for Scalable Visual Representation Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Venkataramanan_Franca_Nested_Matryoshka_Clustering_for_Scalable_Visual_Representation_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2507.14137,vision foundation model; self-supervised learning; SSL clustering; nested Matryoshka representations; multi-head clustering projector; Sinkhorn-Knopp; large codebooks; positional disentanglement; dense representations; semantic feature encoding,2026-06-05
Benchmarking Single-Factor Physical Video-to-Audio Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Benchmarking_Single-Factor_Physical_Video-to-Audio_Generation_CVPR_2026_paper.pdf,,video-to-audio generation; physical world models; acoustic simulation; counterfactual evaluation; material properties; audio-visual reasoning; physics-based metrics; temporal alignment; generative models; audio quality assessment,2026-06-05
UniSH: Unifying Scene and Human Reconstruction in a Feed-Forward Pass,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_UniSH_Unifying_Scene_and_Human_Reconstruction_in_a_Feed-Forward_Pass_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.01222,feed-forward 3D scene reconstruction; human reconstruction; metric-scale reconstruction; sim-to-real domain gap; unlabeled in-the-wild data; human mesh recovery; depth model distillation; SMPL mesh; human point clouds; global human motion estimation,2026-06-05
SRPO: Self-Referential Policy Optimization for Vision-Language-Action Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Fei_SRPO_Self-Referential_Policy_Optimization_for_Vision-Language-Action_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.15605,Self-Referential Policy Optimization; Vision-Language-Action models; robotic manipulation; reinforcement learning; reward sparsity; progress-wise reward; latent world representations; trajectory comparison; LIBERO benchmark; demonstration bias,2026-06-05
Differences That Matter: Auditing Models for Capability Gap Discovery and Rectification,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Differences_That_Matter_Auditing_Models_for_Capability_Gap_Discovery_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.16921,multimodal LLMs; capability gap discovery; AuditDM; model auditing; MLLM failure modes; reinforcement learning fine-tuning; counterfactual images; model disagreement; annotation-free rectification data; benchmark improvement,2026-06-05
FVBench: Benchmarking Deepfake Video Detection Capability of Large Multimodal Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_FVBench_Benchmarking_Deepfake_Video_Detection_Capability_of_Large_Multimodal_Models_CVPR_2026_paper.pdf,,deepfake video detection; large multimodal models; video synthesis; AI-generated videos; video editing models; zero-shot detection; benchmark dataset; generative models; video authenticity; content diversity,2026-06-05
MTA: Multimodal Task Alignment for BEV Perception and Captioning,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_MTA_Multimodal_Task_Alignment_for_BEV_Perception_and_Captioning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2411.10639,BEV perception; BEV-based captioning; autonomous driving; multimodal task alignment; BEV-Language Alignment; Detection-Captioning Alignment; cross-modal prompting; contextual learning; 3D perception; nuScenes and TOD3Cap,2026-06-05
GeoSAM2: Unleashing the Power of SAM2 for 3D Part Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Deng_GeoSAM2_Unleashing_the_Power_of_SAM2_for_3D_Part_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.14036,GeoSAM2; SAM2; 3D part segmentation; multi-view 2D mask prediction; textureless object segmentation; 2D prompts; LoRA; residual geometry fusion; mask back-projection; class-agnostic segmentation,2026-06-05
Time Without Time: Pseudo-Temporal Representation for Space-Time Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Choi_Time_Without_Time_Pseudo-Temporal_Representation_for_Space-Time_Super-Resolution_CVPR_2026_paper.pdf,,Space-time super-resolution; self-supervised learning; video super-resolution; pseudo-temporal representation; pretraining and finetuning; PSNR; SSIM; video restoration; few-shot learning; visual quality metrics,2026-06-05
Unsafe2Safe: Controllable Image Anonymization for Downstream Utility,https://openaccess.thecvf.com/content/CVPR2026/papers/Dinh_Unsafe2Safe_Controllable_Image_Anonymization_for_Downstream_Utility_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28605,controllable image anonymization; privacy-safe datasets; multimodally guided diffusion editing; sensitive region rewriting; vision-language privacy detection; identity-neutral edit instructions; instruction-driven diffusion editors; anonymization quality evaluation; downstream model utility; semantic fidelity,2026-06-05
Exploring Adaptive Masked Reconstruction for Self-Supervised Skeleton-Based Action Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Exploring_Adaptive_Masked_Reconstruction_for_Self-Supervised_Skeleton-Based_Action_Recognition_CVPR_2026_paper.pdf,,Self-supervised learning; Skeleton-based action recognition; Masked reconstruction; Adaptive guidance; Spatiotemporal patches; Motion informativeness; Pre-training framework; NTU RGB+D; Action representation learning; Decoder-encoder decoupling,2026-06-05
FedARA: Resource-adaptive Low-rank Personalized Federated Learning via Anchor-driven Representation Alignment on Heterogeneous Edge Devices,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_FedARA_Resource-adaptive_Low-rank_Personalized_Federated_Learning_via_Anchor-driven_Representation_Alignment_CVPR_2026_paper.pdf,,Personalized Federated Learning; non-IID data; heterogeneous edge devices; low-rank decomposition; resource-adaptive learning; anchor-driven representation alignment; feature space consistency; matrix decomposition; communication efficiency; computational cost reduction,2026-06-05
MV2UV: Generating High-quality UV Texture Maps with Multiview Prompts,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_MV2UV_Generating_High-quality_UV_Texture_Maps_with_Multiview_Prompts_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.15436,UV texture maps; multiview prompts; 3D asset texture generation; multiview texture generation; UV inpainting; 2D image diffusion priors; UV space generative model; multiview inconsistency; unseen occluded parts; texture refinement,2026-06-05
One-to-All Animation: Alignment-Free Character Animation and Image Pose Transfer,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_One-to-All_Animation_Alignment-Free_Character_Animation_and_Image_Pose_Transfer_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22940,pose-driven character animation; image pose transfer; reference-pose misalignment; arbitrary layouts; self-supervised outpainting; occluded-input format; identity feature extraction; hybrid reference fusion attention; identity-robust pose control; coherent long-video generation,2026-06-05
Rethinking UMM Visual Generation: Masked Modeling for Efficient Image-Only Pre-training,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Rethinking_UMM_Visual_Generation_Masked_Modeling_for_Efficient_Image-Only_Pre-training_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.16139,Unified Multimodal Models; UMM visual generation; masked modeling; Image-Only Training for UMMs; image-only pre-training; unlabeled image-only data; text-image paired data; instruction alignment; visual generative component; GenEval/WISE evaluation,2026-06-05
E$^2$-SCI: Elastic Edge-Cloud Speculative Decoding via Credit Inertia,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_E2-SCI_Elastic_Edge-Cloud_Speculative_Decoding_via_Credit_Inertia_CVPR_2026_paper.pdf,,speculative decoding; edge-cloud inference; credit inertia; token verification; adaptive thresholds; Progressive Lookahead Concurrency; draft generation; latency reduction; temporal consistency; efficiency-quality trade-offs,2026-06-05
MMVIP: A Visible-infrared Paired Dataset for Multi-weather Marine Vision,https://openaccess.thecvf.com/content/CVPR2026/papers/Yin_MMVIP_A_Visible-infrared_Paired_Dataset_for_Multi-weather_Marine_Vision_CVPR_2026_paper.pdf,,visible-infrared image registration; image fusion; maritime object detection; cross-modal image translation; multimodal dataset; thermal imaging; adverse weather conditions; deep learning; electro-optical gimbal; spatial-temporal alignment,2026-06-05
Language Does Matter for Cross-Domain Few-Shot Visual Feature Enhancement,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Language_Does_Matter_for_Cross-Domain_Few-Shot_Visual_Feature_Enhancement_CVPR_2026_paper.pdf,,cross-domain few-shot learning; visual feature enhancement; cross-modal learning; image attribute descriptions; domain adaptation; semantic segmentation; object detection; image classification; language-vision integration; cross-attention mechanism,2026-06-05
Pip-Stereo: Progressive Iterations Pruner for Iterative Optimization based Stereo Matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_Pip-Stereo_Progressive_Iterations_Pruner_for_Iterative_Optimization_based_Stereo_Matching_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.20496,iterative stereo matching; progressive iteration pruning; disparity updates; spatial sparsity; temporal redundancy; monocular prior transfer; depth priors; FlashGRU; hardware-aware RNN operator; edge deployment,2026-06-05
Blink: Dynamic Visual Token Resolution for Enhanced Multimodal Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Feng_Blink_Dynamic_Visual_Token_Resolution_for_Enhanced_Multimodal_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.10548,multimodal large language models; dynamic visual token resolution; saliency-guided scanning; token super-resolution; visual token saliency; attention maps; salient token allocation; adaptive visual perception; vision-language tasks; multimodal understanding,2026-06-05
PromptMoE: A Segmentation Refinement Framework Leveraging Mixture of Experts for Improved Prompting,https://openaccess.thecvf.com/content/CVPR2026/papers/Price_PromptMoE_A_Segmentation_Refinement_Framework_Leveraging_Mixture_of_Experts_for_CVPR_2026_paper.pdf,,segmentation refinement; mixture of experts; promptable vision models; semantic segmentation; instance segmentation; salient object detection; prompt generation; boundary accuracy; Segment Anything Model; coarse mask refinement,2026-06-05
Towards Reasoning-Preserving Unlearning in Multimodal Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Towards_Reasoning-Preserving_Unlearning_in_Multimodal_Large_Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.17911,machine unlearning; Multimodal Large Language Models; reasoning-preserving unlearning; reasoning leakage; chain-of-thought privacy; reasoning retention; RMLLMU-Bench; inference-time intervention; subspace guidance; adaptive steering,2026-06-05
SpaceTimePilot: Generative Rendering of Dynamic Scenes Across Space and Time,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_SpaceTimePilot_Generative_Rendering_of_Dynamic_Scenes_Across_Space_and_Time_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.25075,video diffusion model; dynamic scene generative rendering; space-time disentanglement; controllable novel view synthesis; monocular video re-rendering; animation time-embedding; temporal-warping training; multi-view datasets; camera-conditioning mechanism; CamxTime dataset,2026-06-05
"Towards Cross-Modal Preservation, Consistency and Alignment for Privacy-Preserving Visible-Infrared Person Re-Identification",https://openaccess.thecvf.com/content/CVPR2026/papers/Xie_Towards_Cross-Modal_Preservation_Consistency_and_Alignment_for_Privacy-Preserving_Visible-Infrared_Person_CVPR_2026_paper.pdf,,Privacy-preserving person re-identification; visible-infrared cross-modal matching; keypoint-preserving anonymization; modality alignment; thermal-visible fusion; identity-critical feature preservation; pose-guided structure preservation; consistency-guided learning; anonymization perturbations; PP-VI-ReID,2026-06-05
Learning Hierarchical Hyperbolic Mixture Model for Part-aware 3D Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Learning_Hierarchical_Hyperbolic_Mixture_Model_for_Part-aware_3D_Generation_CVPR_2026_paper.pdf,,3D shape generation; part-aware generation; hyperbolic space; hierarchical representation; Hyperbolic Mixture Model; diffusion model; semantic representation; Riemannian geometry; hierarchical part relations; novel view synthesis,2026-06-05
From Measurement to Mitigation: Quantifying and Reducing Identity Leakage in Image Representation Encoders with Linear Subspace Removal,https://openaccess.thecvf.com/content/CVPR2026/papers/George_From_Measurement_to_Mitigation_Quantifying_and_Reducing_Identity_Leakage_in_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.05296,identity leakage; image representation encoders; frozen visual embeddings; CLIP; DINOv2; open-set verification; diffusion-based template inversion; identity sanitization projection; linear subspace removal; facial privacy audit,2026-06-05
SegEarth-R2: Towards Comprehensive Language-guided Segmentation for Remote Sensing Images,https://openaccess.thecvf.com/content/CVPR2026/papers/Xin_SegEarth-R2_Towards_Comprehensive_Language-guided_Segmentation_for_Remote_Sensing_Images_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.20013,language-guided segmentation; remote sensing images; geospatial reasoning; LaSeRS dataset; SegEarth-R2; MLLM architecture; hierarchical granularity; multi-target segmentation; spatial attention supervision; segmentation query mechanism,2026-06-05
AvatarPointillist: AutoRegressive 4D Gaussian Avatarization,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_AvatarPointillist_AutoRegressive_4D_Gaussian_Avatarization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.04787,4D Gaussian avatarization; dynamic 4D Gaussian avatars; single portrait image; decoder-only Transformer; autoregressive point cloud generation; 3D Gaussian Splatting; adaptive point density; per-point binding information; Gaussian decoder; controllable avatars,2026-06-05
"Out of Sight, Out of Track: Adversarial Attacks on Propagation-based Multi-Object Trackers via Query State Manipulation",https://openaccess.thecvf.com/content/CVPR2026/papers/Bouzidi_Out_of_Sight_Out_of_Track_Adversarial_Attacks_on_Propagation-based_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00452,Tracking-by-Query-Propagation; Multi-Object Tracking; adversarial attacks; query state manipulation; Temporal Query Flooding; Temporal Memory Corruption; query propagation vulnerabilities; track query budget; perception sensor spoofing; identity switches,2026-06-05
