title,pdf,arxiv,keywords,conference_day
Hyperbolic Defect Feature Synthesis for Few-Shot Defect Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Hyperbolic_Defect_Feature_Synthesis_for_Few-Shot_Defect_Classification_CVPR_2026_paper.pdf,,few-shot defect classification; defect synthesis; hyperbolic defect feature synthesis; hyperbolic space; defect feature synthesis; hyperbolic defect prototypes; hierarchical defect contrastive loss; generalized defect representation; MVTec-FS benchmark; MTD dataset,2026-06-06
HVG-3D: Bridging Real and Simulation Domains for 3D-Conditional Hand-Object Interaction Video Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_HVG-3D_Bridging_Real_and_Simulation_Domains_for_3D-Conditional_Hand-Object_Interaction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.03305,hand-object interaction video synthesis; 3D-conditional video synthesis; 3D-aware diffusion architecture; 3D ControlNet; explicit 3D representations; geometric and motion cues; real-to-simulation domain bridging; temporal coherence; spatial controllability; TASTE-Rob dataset,2026-06-06
Qwen-Image-Layered: Towards Inherent Editability via Layer Decomposition,https://openaccess.thecvf.com/content/CVPR2026/papers/Yin_Qwen-Image-Layered_Towards_Inherent_Editability_via_Layer_Decomposition_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.15603,layer decomposition; semantically disentangled RGBA layers; inherent editability; diffusion model; variable-length decomposition; RGBA-VAE; Variable Layers Decomposition MMDiT; multi-stage training; multilayer image decomposer; Photoshop document annotation,2026-06-06
Dictionary-Aligned Concept Control for Safeguarding Multimodal LLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_Dictionary-Aligned_Concept_Control_for_Safeguarding_Multimodal_LLMs_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08846,Dictionary-Aligned Concept Control; multimodal LLM safety; activation steering; Sparse Autoencoder; curated concept dictionary; sparse coding; DACO-400K; multimodal concept directions; SAE atom annotation; safety benchmarks,2026-06-06
Bridging Facial Understanding and Animation via Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_Bridging_Facial_Understanding_and_Animation_via_Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.16936,text-conditioned facial animation; facial motion understanding; 3D facial parameters; Motion2Language; Language2Motion; quantized motion tokens; text-paired facial corpora; foundation generative models; facial behavior synthesis; language models,2026-06-06
ProactiveMobile: A Comprehensive Benchmark for Boosting Proactive Intelligence On Mobile Devices,https://openaccess.thecvf.com/content/CVPR2026/papers/Kong_ProactiveMobile_A_Comprehensive_Benchmark_for_Boosting_Proactive_Intelligence_On_Mobile_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21858,ProactiveMobile; proactive intelligence; mobile agents; multimodal large language models; latent user intent inference; on-device contextual signals; executable function sequences; mobile agent benchmark; multi-answer annotations; proactivity evaluation,2026-06-06
Thinking-while-Generating: Interleaving Textual Reasoning throughout Visual Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_Thinking-while-Generating_Interleaving_Textual_Reasoning_throughout_Visual_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.16671,Thinking-while-Generating; interleaved textual reasoning; visual generation; multimodal interaction; co-evolving reasoning; context-aware visual outputs; zero-shot prompting; supervised fine-tuning; TwiG-50K dataset; TwiG-GRPO,2026-06-06
RAG-TP: A General Framework for Vehicle Trajectory Prediction via Retrieval-Augmented Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_RAG-TP_A_General_Framework_for_Vehicle_Trajectory_Prediction_via_Retrieval-Augmented_CVPR_2026_paper.pdf,,vehicle trajectory prediction; retrieval-augmented generation; autonomous driving; heterogeneous knowledge base; scene topologies; motion patterns; Retrieval-Driven Mixture-of-Experts; cross-attention fusion; multi-modal trajectory decoding; zero-shot generalization,2026-06-06
Beyond Appearance: Camouflaged Object Detection via Geometric Structure,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Beyond_Appearance_Camouflaged_Object_Detection_via_Geometric_Structure_CVPR_2026_paper.pdf,,camouflaged object detection; depth priors; geometric structure; monocular depth estimation; task misalignment; Depth Segment Anything Model; Sparse Mixture-of-Experts Adapter; Geometric–Semantic Fusion Module; geometric-semantic fusion; camouflaged object segmentation,2026-06-06
ShapeR: Robust Conditional 3D Shape Generation from Casual Captures,https://openaccess.thecvf.com/content/CVPR2026/papers/Siddiqui_ShapeR_Robust_Conditional_3D_Shape_Generation_from_Casual_Captures_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.11514,conditional 3D shape generation; casual captures; visual-inertial SLAM; sparse SLAM points; posed multi-view images; vision-language model captions; rectified flow transformer; compositional augmentations; curriculum training; in-the-wild 3D object benchmark,2026-06-06
Exploring Conditions for Diffusion Models in Robotic Control,https://openaccess.thecvf.com/content/CVPR2026/papers/Shin_Exploring_Conditions_for_Diffusion_Models_in_Robotic_Control_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.15510,text-to-image diffusion models; robotic control; imitation learning; task-adaptive visual representations; textual conditions; domain gap; learnable task prompts; visual prompts; frame-specific details; robotic control benchmarks,2026-06-06
Learning What Matters: Prioritized Concept Learning via Relative Error-driven Sample Selection,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Learning_What_Matters_Prioritized_Concept_Learning_via_Relative_Error-driven_Sample_CVPR_2026_paper.pdf,,instruction tuning; vision-language models; prioritized concept learning; relative error-driven sample selection; PROGRESS; dynamic sample selection; learning progress tracking; skill acquisition; data-efficient training; cross-architecture generalization,2026-06-06
Learning to Focus and Precise Cropping:A Reinforcement Learning Framework with Information Gaps and Grounding Loss for MLLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Learning_to_Focus_and_Precise_CroppingA_Reinforcement_Learning_Framework_with_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27494,multimodal large language models; image cropping tool; reinforcement learning framework; Information Gap mechanism; grounding loss; cropped key regions; bounding box annotations; high-resolution visual question answering; fine-grained visual reasoning; agent-based workflows,2026-06-06
SeaCache: Spectral-Evolution-Aware Cache for Accelerating Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Chung_SeaCache_Spectral-Evolution-Aware_Cache_for_Accelerating_Diffusion_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.18993,diffusion models; visual generation; sequential denoising; cache schedule; feature reuse; spectral evolution; Spectral-Evolution-Aware Cache; SEA filter; dynamic caching schedules; latency-quality trade-offs,2026-06-06
VideoRealBench: A Chain-of-Thought Realism Evaluation Benchmark for Generated Human-Centric Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_VideoRealBench_A_Chain-of-Thought_Realism_Evaluation_Benchmark_for_Generated_Human-Centric_Videos_CVPR_2026_paper.pdf,,generated human-centric videos; video realism evaluation; VideoRealBench; chain-of-thought reasoning; human preference alignment; VideoRealDataset; VideoRealEval; rating scale; three-step rationales; video generation models,2026-06-06
gQIR: Generative Quanta Image Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Garg_gQIR_Generative_Quanta_Image_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.20417,quanta image reconstruction; SPAD sensors; photon-limited imaging; quanta burst imaging; latent diffusion models; Bernoulli photon statistics; latent-space restoration; spatio-temporal reasoning; color SPAD burst dataset; Deforming XD video benchmark,2026-06-06
MatSpray: Fusing 2D Material World Knowledge on 3D Geometry,https://openaccess.thecvf.com/content/CVPR2026/papers/Langsteiner_MatSpray_Fusing_2D_Material_World_Knowledge_on_3D_Geometry_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.18314,3D Gaussian Splatting; PBR material properties; spatially varying material parameters; 2D material maps; albedo; roughness; metallicity; Gaussian ray tracing; neural refinement; relightable photorealistic rendering,2026-06-06
ViRC: Enhancing Visual Interleaved Mathematical CoT with Reason Chunking,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_ViRC_Enhancing_Visual_Interleaved_Mathematical_CoT_with_Reason_Chunking_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.14654,multimodal mathematical reasoning; visual interleaved Chain-of-Thought; Reason Chunking; Critical Reasoning Units; multimodal mathematical CoT; intermediate proposition verification; CRUX dataset; progressive training strategy; Instructional SFT; Strategic RL,2026-06-06
UniTEX: Universal High Fidelity Generative Texturing for 3D Shapes,https://openaccess.thecvf.com/content/CVPR2026/papers/Liang_UniTEX_Universal_High_Fidelity_Generative_Texturing_for_3D_Shapes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.23253,3D texture generation; generative texturing; 3D assets; UV-based inpainting; topological ambiguity; unified 3D functional space; Texture Functions; Large Texturing Model; Diffusion Transformers; multi-view texture synthesis,2026-06-06
ARM-Thinker: Reinforcing Multimodal Generative Reward Models with Agentic Tool Use and Visual Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Ding_ARM-Thinker_Reinforcing_Multimodal_Generative_Reward_Models_with_Agentic_Tool_Use_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.05111,agentic multimodal reward models; vision-language alignment; tool use for verification; visual reasoning; fine-grained visual grounding; multi-page document understanding; multi-stage reinforcement learning; ARMBench-VL; multimodal reasoning; instruction following,2026-06-06
InTrain: Intrinsic Trainability for Zero-Cost Neural Architecture Search,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_InTrain_Intrinsic_Trainability_for_Zero-Cost_Neural_Architecture_Search_CVPR_2026_paper.pdf,,zero-cost neural architecture search; Intrinsic Trainability; training-free NAS; geometric capacity; optimization resilience; participation ratio; activation covariance eigenspectrum; representation manifolds; cumulative gradient health; backpropagation robustness,2026-06-06
Contrastive Cross-Bag Augmentation for Multiple Instance Learning-based Whole Slide Image Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Contrastive_Cross-Bag_Augmentation_for_Multiple_Instance_Learning-based_Whole_Slide_Image_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.03081,Multiple Instance Learning; Whole Slide Image classification; pseudo-bag augmentation; Contrastive Cross-Bag Augmentation; C2Aug; cross-bag instance sampling; critical instances; tumor instances; bag-level contrastive learning; group-level contrastive learning,2026-06-06
Cluster-aware Anchor Learning for Multi-View Clustering,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Cluster-aware_Anchor_Learning_for_Multi-View_Clustering_CVPR_2026_paper.pdf,,anchor-based multi-view clustering; Cluster-aware Anchor Learning; adaptive per-cluster anchor allocation; consensus anchor matrix; cluster-specific anchor groups; ℓ2; 1-norm column-sparsity penalty; cluster-discriminative features; inter-cluster regularization; discriminative representation matrix,2026-06-06
Learning from Synthetic Data via Provenance-Based Input Gradient Guidance,https://openaccess.thecvf.com/content/CVPR2026/papers/Nagano_Learning_from_Synthetic_Data_via_Provenance-Based_Input_Gradient_Guidance_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.02946,synthetic data; provenance information; input gradient guidance; synthesis biases; target object regions; non-target region gradient suppression; discriminative representations; weakly supervised object localization; spatio-temporal action localization; image classification,2026-06-06
MAGICIAN: Efficient Long-Term Planning with Imagined Gaussians for Active Mapping,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_MAGICIAN_Efficient_Long-Term_Planning_with_Imagined_Gaussians_for_Active_Mapping_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22650,active mapping; long-term planning; Imagined Gaussians; 3D Gaussian Splatting; surface coverage gain; occupancy network; structural priors; volumetric rendering; tree-search algorithm; novel viewpoint,2026-06-06
Fast3Dcache: Training-free 3D Geometry Synthesis Acceleration,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Fast3Dcache_Training-free_3D_Geometry_Synthesis_Acceleration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22533,3D geometry synthesis; 3D diffusion models; training-free acceleration; geometry-aware caching; diffusion inference; Predictive Caching Scheduler Constraint; voxel stabilization patterns; Spatiotemporal Stability Criterion; cached latent features; geometric fidelity,2026-06-06
Fast Markov Random Field Optimisation for Topologically Noisy 3D Shape Matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Roetzer_Fast_Markov_Random_Field_Optimisation_for_Topologically_Noisy_3D_Shape_CVPR_2026_paper.pdf,,non-rigid 3D shape matching; topological noise; Markov Random Fields; MRF optimisation; alpha expansion algorithm; multi-labelling problem; pairwise term; triangle-to-surface matching; label space structure; topological artefacts,2026-06-06
MorphSeek: Fine-grained Latent Representation-Level Policy Optimization for Deformable Image Registration,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_MorphSeek_Fine-grained_Latent_Representation-Level_Policy_Optimization_for_Deformable_Image_Registration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.17392,deformable image registration; medical image analysis; dense displacement fields; representation-level policy optimization; latent feature space; stochastic Gaussian policy head; coarse-to-fine refinement; Group Relative Policy Optimization; 3D registration benchmarks; visual alignment,2026-06-06
DVAR: Dynamic Visual Autoregressive Modeling for Image Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_DVAR_Dynamic_Visual_Autoregressive_Modeling_for_Image_Super-Resolution_CVPR_2026_paper.pdf,,Dynamic Visual Autoregressive modeling; image super-resolution; next-scale prediction; size-flexible VAR models; canonical scaling dynamic; dynamic sampling scheduler; teacher-forcing problem; visual token codebook; training-inference gap; Real-ISR,2026-06-06
3DrawAgent: Teaching LLM to Draw in 3D with Early Contrastive Experience,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiao_3DrawAgent_Teaching_LLM_to_Draw_in_3D_with_Early_Contrastive_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08042,3DrawAgent; 3D sketch generation; language-driven 3D drawing; large language models; 3D Bezier curves; geometric feedback; relative experience optimization; Group Reward Policy Optimization; CLIP-based perceptual rewards; training-free 3D sketch intelligence,2026-06-06
GaussianGrow: Geometry-aware Gaussian Growing from 3D Point Clouds with Text Guidance,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_GaussianGrow_Geometry-aware_Gaussian_Growing_from_3D_Point_Clouds_with_Text_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.05721,3D Gaussian Splatting; GaussianGrow; 3D Gaussian generation; 3D point clouds; text-guided Gaussian growing; geometric priors; multi-view diffusion model; novel view synthesis; camera pose detection; 2D diffusion inpainting,2026-06-06
REVIVE 3D: Refinement via Encoded Voluminous Inflated prior for Volume Enhancement,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_REVIVE_3D_Refinement_via_Encoded_Voluminous_Inflated_prior_for_Volume_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.27504,voluminous 3D asset generation; flat image to 3D; REVIVE 3D; Inflated Prior; foreground silhouette inflation; part-aware details; 3D Latent Refinement; image-conditioned 3D editing; Compactness; Normal Anisotropy,2026-06-06
GazeShift: Unsupervised Gaze Estimation and Dataset for VR,https://openaccess.thecvf.com/content/CVPR2026/papers/Shapira_GazeShift_Unsupervised_Gaze_Estimation_and_Dataset_for_VR_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07832,VR gaze estimation; VRGaze dataset; off-axis gaze estimation; near-eye infrared images; unsupervised gaze representation learning; attention-guided framework; gaze-appearance disentanglement; few-shot calibration; real-time gaze tracking; person-agnostic gaze estimation,2026-06-06
Layered 4D-Rotor Gaussian Splatting: A Compressed Representation for Long Dynamic Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Layered_4D-Rotor_Gaussian_Splatting_A_Compressed_Representation_for_Long_Dynamic_CVPR_2026_paper.pdf,,Layered 4D-Rotor Gaussian Splatting; long dynamic scenes; 4D Gaussians; Gaussian Splatting; compressed representation; layered 4D representation; temporal buckets; Factorized Covariance Quantization; Residual Codebook Quantization; real-time rendering,2026-06-06
First Logit Boosting: Visual Grounding Method to Mitigate Object Hallucination in Large Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Ha_First_Logit_Boosting_Visual_Grounding_Method_to_Mitigate_Object_Hallucination_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00455,First Logit Boosting; object hallucination; Large Vision-Language Models; visual grounding; training-free decoding; Contrastive Decoding; long-term decay; logit boosting; language priors; multimodal generation,2026-06-06
Gravitation-Driven Semantic Alignment for Text Video Retrieval,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Gravitation-Driven_Semantic_Alignment_for_Text_Video_Retrieval_CVPR_2026_paper.pdf,,text-video retrieval; many-to-many semantic ambiguity; probabilistic embeddings; hard negatives; cross-modal semantic distributions; GraviAlign; Semantic Attraction; uncertainty-derived semantic mass; Geometric Overlap; gravitational alignment,2026-06-06
OmniGround: A Comprehensive Spatio-Temporal Grounding Benchmark for Real-World Complex Scenarios,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_OmniGround_A_Comprehensive_Spatio-Temporal_Grounding_Benchmark_for_Real-World_Complex_Scenarios_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.16937,Spatio-Temporal Video Grounding; OmniGround benchmark; Multimodal Large Language Models; category bias; linguistic robustness; Forward-Backward-Refinement annotation; multi-directional tracking; DeepSTG evaluation framework; small/occluded objects; PG-TAF framework,2026-06-06
Draft and Refine with Visual Experts,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Draft_and_Refine_with_Visual_Experts_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.11005,Large Vision-Language Models; multimodal reasoning; visual grounding; hallucinated responses; Draft and Refine; question-conditioned utilization metric; query-conditioned relevance map; relevance-guided probabilistic masking; external visual experts; VQA and captioning benchmarks,2026-06-06
Seeing is Improving: Visual Feedback for Iterative Text Layout Refinement,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_Seeing_is_Improving_Visual_Feedback_for_Iterative_Text_Layout_Refinement_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22187,visual feedback layout model; iterative text layout refinement; multimodal large language models; structured layout generation; code-only layout generation; adaptive reflective generation; reinforcement learning; visually grounded reward model; OCR accuracy; design-oriented MLLMs,2026-06-06
Prototype-Guided Concept Erasure in Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_Prototype-Guided_Concept_Erasure_in_Diffusion_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.08271,concept erasure; diffusion models; text-to-image models; broad concept removal; intrinsic embedding geometry; latent embeddings; concept prototypes; negative conditioning; safe image generation; controllable image generation,2026-06-06
UETrack: A Unified and Efficient Framework for Single Object Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_UETrack_A_Unified_and_Efficient_Framework_for_Single_Object_Tracking_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01412,single object tracking; efficient multi-modal tracking; RGB-D-T-event-language modalities; Token-Pooling-based Mixture-of-Experts; feature aggregation; expert specialization; Target-aware Adaptive Distillation; speed-accuracy trade-off; resource-constrained deployment; LaSOT benchmark,2026-06-06
"More Natural, More Real: Object-aware Gaussian Splatting for 3D Visual Decoding from Human Brain",https://openaccess.thecvf.com/content/CVPR2026/papers/Jing_More_Natural_More_Real_Object-aware_Gaussian_Splatting_for_3D_Visual_CVPR_2026_paper.pdf,,3D visual decoding; human brain; 3D Gaussian Splatting; BrainGS; Brain-3D datasets; fMRI/EEG; Fusion Time-Spatial Network; Multi-Attribute Controller; Multi-View Stabilizer; stereoscopic view synthesis,2026-06-06
HSI-GPT2: A Dual-Granularity Large Motion Reasoning Model with Diffusion Refinement for Human-Scene Interaction,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_HSI-GPT2_A_Dual-Granularity_Large_Motion_Reasoning_Model_with_Diffusion_Refinement_CVPR_2026_paper.pdf,,human-scene interaction; dual-granularity motion tokenizer; Scene-Motion-Language model; motion diffusion decoder; motion detokenizer; Chain-of-Thought motion reasoning; reinforcement learning; Group Relative Policy Optimization; Motion Chain-of-Thought data engine; 3D scene generalization,2026-06-06
Streamlined Knowledge Distillation,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Streamlined_Knowledge_Distillation_CVPR_2026_paper.pdf,,logit-based Knowledge Distillation; Streamlined Knowledge Distillation; multi-knowledge alignment; relational modeling; instance-wise knowledge; Kullback-Leibler divergence; Gramian matrix of normalized logits; Mahalanobis distance-based direction-wise loss; Tikhonov regularization; Cholesky decomposition,2026-06-06
Closed-Form Concept Erasure via Double Projections,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Closed-Form_Concept_Erasure_via_Double_Projections_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.10032,concept erasure; diffusion-based architectures; linear transformation framework; closed-form projections; proxy projection; left null space; model representations; Stable Diffusion variants; flow-matching model; controlled model editing,2026-06-06
Prototype-based Causal Intervention for Multi-Label Image Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Prototype-based_Causal_Intervention_for_Multi-Label_Image_Classification_CVPR_2026_paper.pdf,,multi-label image classification; spurious correlations; prototype-based causal intervention; backdoor adjustment; image-level supervision; learnable contextual prototypes; class-wise co-occurring bias; stable memory; sample-specific bias vectors; adaptive feature adjustment,2026-06-06
Real2Sim2Real: RetinalDepth-64K for Depth Estimation in Posterior Segment Ophthalmic Surgery,https://openaccess.thecvf.com/content/CVPR2026/papers/Dong_Real2Sim2Real_RetinalDepth-64K_for_Depth_Estimation_in_Posterior_Segment_Ophthalmic_Surgery_CVPR_2026_paper.pdf,,RetinalDepth; depth estimation; posterior segment ophthalmic surgery; synthetic stereo dataset; Real2Sim2Real pipeline; temporal stereo image pairs; pixel-perfect depth maps; instrument segmentation masks; temporal depth variance; sim-to-real gap,2026-06-06
Learning 3D Shape Fidelity Metric from Real-world Distortions,https://openaccess.thecvf.com/content/CVPR2026/papers/Feng_Learning_3D_Shape_Fidelity_Metric_from_Real-world_Distortions_CVPR_2026_paper.pdf,,3D shape fidelity metric; human-aligned fidelity metric; real-world 3D distortions; local shape connectivity; local attention mechanism; Real Shape Fidelity dataset; Local-Connection-based Shape Evaluation; PointNet backbone; Low-Rank Adaptation pretraining; perceptual fidelity,2026-06-06
WHU-MARS: A Multispectral Aerial-Ground Benchmark Towards Any-Scenario Person Re-Identification,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_WHU-MARS_A_Multispectral_Aerial-Ground_Benchmark_Towards_Any-Scenario_Person_Re-Identification_CVPR_2026_paper.pdf,,Any-Scenario ReID; person re-identification; multispectral aerial-ground benchmark; heterogeneous gallery retrieval; RGB near-infrared thermal infrared; UAV-ground platforms; WHU-MARS; Unified Alignment and Discrimination; Progressive Center Alignment; Global Prototype Discrimination,2026-06-06
SAGE: Scalable Agentic 3D Scene Generation for Embodied AI,https://openaccess.thecvf.com/content/CVPR2026/papers/Xia_SAGE_Scalable_Agentic_3D_Scene_Generation_for_Embodied_AI_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.10116,agentic 3D scene generation; embodied AI; simulation-ready environments; layout generation; object composition; semantic plausibility critics; visual realism evaluation; physical stability; adaptive tool selection; policy training,2026-06-06
OMGTex: One-stage Multi-style Facial Texture Reconstruction without Geometry Guidance,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiao_OMGTex_One-stage_Multi-style_Facial_Texture_Reconstruction_without_Geometry_Guidance_CVPR_2026_paper.pdf,,facial texture reconstruction; UV textures; diffusion-based framework; geometry-free inference; 3D geometry priors; gradient-guided refinement; UV misalignment; semantic-aware editing; multi-style texture reconstruction; CANVAS dataset,2026-06-06
Can You Learn to See Without Images? Procedural Warm-Up for Vision Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Shinnick_Can_You_Learn_to_See_Without_Images_Procedural_Warm-Up_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.13945,Vision Transformers; procedural pretraining; procedurally generated data; formal grammars; visual patch embedding bypass; abstract computational priors; data-efficient training; domain-agnostic pretraining; ImageNet-1K; convergence speed,2026-06-06
LagerNVS: Latent Geometry for Fully Neural Real-time Novel View Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Szymanowicz_LagerNVS_Latent_Geometry_for_Fully_Neural_Real-time_Novel_View_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.20176,Novel View Synthesis; latent geometry; 3D-aware latent features; 3D inductive biases; encoder-decoder neural network; 3D reconstruction network; feed-forward Novel View Synthesis; photometric losses; real-time rendering; diffusion decoder,2026-06-06
Linear Image Generation by Synthesizing Exposure Brackets,https://openaccess.thecvf.com/content/CVPR2026/papers/Dai_Linear_Image_Generation_by_Synthesizing_Exposure_Brackets_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.21008,text-to-linear-image generation; exposure bracket synthesis; scene-referred linear images; RAW image processing; camera response curve correction; high dynamic range; latent diffusion VAEs; DiT-based flow matching; text-guided linear image editing; ControlNet structure-conditioned generation,2026-06-06
Part$^{2}$GS: Part-aware Modeling of Articulated Objects using 3D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_Part2GS_Part-aware_Modeling_of_Articulated_Objects_using_3D_Gaussian_Splatting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.17212,Part-aware 3D Gaussian Splatting; articulated objects; articulated digital twins; multi-part object modeling; part-aware 3D Gaussian representation; disentangled transformations; motion-aware canonical representation; physics-based constraints; repel points; collision prevention,2026-06-06
Stake the Points: Structure-Faithful Instance Unlearning,https://openaccess.thecvf.com/content/CVPR2026/papers/Hong_Stake_the_Points_Structure-Faithful_Instance_Unlearning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12915,machine unlearning; instance unlearning; structure-faithful unlearning; semantic anchors; knowledge structure preservation; language-driven attribute descriptions; CLIP semantic encoder; structure-aware alignment; structure-critical parameter regularization; deletion-retention trade-off,2026-06-06
Phantom: Physical Object Interactions as Dynamic Triggers for NMS-Exploited Backdoors,https://openaccess.thecvf.com/content/CVPR2026/papers/Huo_Phantom_Physical_Object_Interactions_as_Dynamic_Triggers_for_NMS-Exploited_Backdoors_CVPR_2026_paper.pdf,,backdoor attacks; object detection models; dynamic object interactions; Non-Maximum Suppression hijacking; NMS-exploited backdoors; physical trigger attacks; misclassification; mislocalization; object appearance/disappearance; backdoor defense mechanisms,2026-06-06
Evolutionary Multimodal Reasoning via Hierarchical Semantic Representation for Intent Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Evolutionary_Multimodal_Reasoning_via_Hierarchical_Semantic_Representation_for_Intent_Recognition_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.03827,multimodal intent recognition; hierarchical semantic representation; evolutionary reasoning; Multimodal Large Language Model; modality-specific tokens; label-guided clustering; mid-level semantic concepts; inter-concept relations; JS divergence scores; CoT-driven prompting,2026-06-06
Degradation-Consistent Test-Time Adaptation for All-in-One Image Restoration,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_Degradation-Consistent_Test-Time_Adaptation_for_All-in-One_Image_Restoration_CVPR_2026_paper.pdf,,all-in-one image restoration; test-time adaptation; unseen degradation distributions; Degradation-Consistent Test-Time Adaptation; test-time redegradation generation; diffusion-based generator; pseudo degraded-clean pairs; degradation-guided image restoration; self-supervised consistency loss; test-time important parameter selection,2026-06-06
One-to-More: High-Fidelity Training-Free Anomaly Generation with Attention Control,https://openaccess.thecvf.com/content/CVPR2026/papers/Rao_One-to-More_High-Fidelity_Training-Free_Anomaly_Generation_with_Attention_Control_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.18093,training-free anomaly generation; few-shot anomaly synthesis; industrial anomaly detection; O2MAG; self-attention grafting; diffusion processes; anomaly mask; text-guided anomalies; Anomaly-Guided Optimization; Dual-Attention Enhancement,2026-06-06
