title,pdf,arxiv,keywords,conference_day
BluRef: Unsupervised Image Deblurring with Dense-Matching References,https://openaccess.thecvf.com/content/CVPR2026/papers/Pham_BluRef_Unsupervised_Image_Deblurring_with_Dense-Matching_References_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.14176,unsupervised image deblurring; dense-matching references; unpaired blurred and sharp images; pseudo-ground truth generation; dense matching model; blurry-sharp image correspondences; training data collection; low-resource deblurring networks; paired training data avoidance; state-of-the-art deblurring,2026-06-07
Scaling Instruction-Based Video Editing with a High-Quality Synthetic Dataset,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_Scaling_Instruction-Based_Video_Editing_with_a_High-Quality_Synthetic_Dataset_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.15742,instruction-based video editing; synthetic video editing dataset; Ditto-1M; data generation pipeline; in-context video generation; distilled model architecture; temporal enhancer; temporal coherence; intelligent agent filtering; curriculum learning,2026-06-07
Cluster-Wise Spatio-Temporal Masking for Efficient Video-Language Pretraining,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhuang_Cluster-Wise_Spatio-Temporal_Masking_for_Efficient_Video-Language_Pretraining_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22953,video-language pretraining; Cluster-Wise Spatio-Temporal Masking; masked visual modeling; intra-frame clustering; visual tokens; cluster-wise masking; temporal density; video-text relevance reconstruction; video-text retrieval; video question answering,2026-06-07
FG-Portrait: 3D Flow Guided Editable Portrait Animation,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_FG-Portrait_3D_Flow_Guided_Editable_Portrait_Animation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.23381,portrait animation; motion transfer; 3D flows; geometry-driven motion correspondence; parametric 3D head models; diffusion model; 3D flow encoding; depth-guided sampling; facial expression editing; head pose editing,2026-06-07
Follow the Saliency: Supervised Saliency for Retrieval-augmented Dense Video Captioning,https://openaccess.thecvf.com/content/CVPR2026/papers/Choi_Follow_the_Saliency_Supervised_Saliency_for_Retrieval-augmented_Dense_Video_Captioning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.11460,Dense Video Captioning; retrieval-augmented video captioning; STaRC; frame-level saliency; highlight detection; saliency-guided segmentation; Saliency Prompts; temporal event boundaries; caption generation; YouCook2 and ViTT benchmarks,2026-06-07
Cross-domain Dual-stream Feature Disentanglement for Brain Disorder Prediction with Sparsely Labeled PET,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Cross-domain_Dual-stream_Feature_Disentanglement_for_Brain_Disorder_Prediction_with_Sparsely_CVPR_2026_paper.pdf,,Positron Emission Tomography; sparsely labeled PET; brain disorder prediction; MRI-based cross-modal domain adaptation; dual-stream feature disentanglement; feature alignment; critical brain regions; topology-weighted feature alignment; high-confidence feature fusion; brain disorder classification,2026-06-07
Focal-General Diffusion Model with Semantic Consistent Guidance for Sign Language Production,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_Focal-General_Diffusion_Model_with_Semantic_Consistent_Guidance_for_Sign_Language_CVPR_2026_paper.pdf,,Sign Language Production; gloss-to-pose generation; Focal-General Diffusion Model; two-stage denoising; joint-level dependencies; Adaptive Sign GCN; skeletal topology; Transformer pose sequence refinement; Semantic Consistent Guidance; gloss semantics alignment,2026-06-07
MatchMask: Mask-Centric Generative Data Augmentation for Label-Scarce Semantic Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_MatchMask_Mask-Centric_Generative_Data_Augmentation_for_Label-Scarce_Semantic_Segmentation_CVPR_2026_paper.pdf,,mask-centric generative data augmentation; label-scarce semantic segmentation; semantic image synthesis; few-shot segmentation; text-to-image diffusion models; Gradient Probe Method; LoRA-style adapter; layer-adaptive cross-attention fusion; relative filtering principle; semi-supervised segmentation,2026-06-07
Decoupling Vision and Language: Codebook Anchored Visual Adaptation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Decoupling_Vision_and_Language_Codebook_Anchored_Visual_Adaptation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19449,Large Vision-Language Models; vision encoders; domain-specific visual tasks; medical image diagnosis; fine-grained classification; Codebook RegulAted Fine-Tuning; discrete codebook; visual representation anchoring; domain adaptation; continuous token adaptation,2026-06-07
Forging a Dynamic Memory: Retrieval-Guided Continual Learning for Generalist Medical Foundation Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Forging_a_Dynamic_Memory_Retrieval-Guided_Continual_Learning_for_Generalist_Medical_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.13072,multimodal biomedical Vision-Language Models; Continual Learning; Retrieval-Augmented Generation; medical retrieval database; dynamic knowledge distillation; domain gap across modalities; model fine-tuning; Medical Generalist Task Incremental Learning; domain shifts; intra-domain feature retention,2026-06-07
Revisiting Visual Corruptions in LVLMs: A Shape-Texture Perspective on Model Failures,https://openaccess.thecvf.com/content/CVPR2026/papers/Qiu_Revisiting_Visual_Corruptions_in_LVLMs_A_Shape-Texture_Perspective_on_Model_CVPR_2026_paper.pdf,,Large vision-language models; visual corruptions; shape-texture perspective; model failure modes; Shape-Texture Dual-Path Contrastive Decoding; training-free inference; contrastive views; adaptive fusion; robustness benchmarks; robust multimodal models,2026-06-07
Seeing Conversations: Communication Context Identification in Egocentric Video,https://openaccess.thecvf.com/content/CVPR2026/papers/Dorszewski_Seeing_Conversations_Communication_Context_Identification_in_Egocentric_Video_CVPR_2026_paper.pdf,,Communication Context Identification; egocentric vision; first-person video; communication partner recognition; multi-person conversations; gaze cues; head orientation; temporal interaction model; social dynamics tracking; assistive hearing,2026-06-07
SparseCam4D: Spatio-Temporally Consistent 4D Reconstruction from Sparse Cameras,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_SparseCam4D_Spatio-Temporally_Consistent_4D_Reconstruction_from_Sparse_Cameras_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.26481,4D reconstruction; sparse-camera dynamic reconstruction; Spatio-Temporal Distortion Field; generative observations; spatio-temporal consistency; uncalibrated camera inputs; dynamic scene reconstruction; multi-camera dynamic scene benchmarks; high-fidelity rendering; photorealistic immersive rendering,2026-06-07
Learning to Diversify and Focus: A Reinforcement Framework for Open-Vocabulary HOI Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Learning_to_Diversify_and_Focus_A_Reinforcement_Framework_for_Open-Vocabulary_CVPR_2026_paper.pdf,,Open-Vocabulary Human-Object Interaction detection; OV-HOI detection; reinforcement-guided adaptive optimization; Semantic-Diversified and Interaction-Focused framework; Semantic Diversification module; Interaction Focusing module; stochastic semantic perturbations; dual-level semantic exploration; actor-critic optimization; spatial focusing and semantic consistency,2026-06-07
FireScope: Wildfire Risk Raster Prediction With a Chain-of-Thought Oracle,https://openaccess.thecvf.com/content/CVPR2026/papers/Markov_FireScope_Wildfire_Risk_Raster_Prediction_With_a_Chain-of-Thought_Oracle_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.17171,wildfire risk raster prediction; FireScope-Bench; Sentinel-2 imagery; climate data; vision-language model; reasoning-to-generation framework; reinforcement learning; visual supervision; cross-continental evaluation; spatial modeling,2026-06-07
Deciphering Genotype-Phenotype Mechanisms from High-Content Profiling via Knowledge-Guided Multi-modal Graph Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_Deciphering_Genotype-Phenotype_Mechanisms_from_High-Content_Profiling_via_Knowledge-Guided_Multi-modal_Graph_CVPR_2026_paper.pdf,,genotype-phenotype mapping; high-content cellular morphology; knowledge-guided multi-modal graph learning; unified knowledge graph; cellular imaging phenotypes; gene regulatory network inference; drug-target interaction prediction; subtype-specific subnetwork discovery; dynamic edge augmentation; knowledge gating,2026-06-07
FedBPrompt: Federated Domain Generalization Person Re-Identification via Body Distribution Aware Visual Prompts,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_FedBPrompt_Federated_Domain_Generalization_Person_Re-Identification_via_Body_Distribution_Aware_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12912,Federated Domain Generalization; person re-identification; FedDG-ReID; Vision Transformer; visual prompts; Body Distribution Aware Visual Prompts Mechanism; Holistic Full Body Prompts; Body Part Alignment Prompts; prompt-based fine-tuning; cross-domain generalization,2026-06-07
ARMFlow: AutoRegressive MeanFlow for Online 3D Human Reaction Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Geng_ARMFlow_AutoRegressive_MeanFlow_for_Online_3D_Human_Reaction_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.16234,3D human reaction generation; AutoRegressive MeanFlow; online motion generation; temporal dependencies; actor-reactor motions; causal context encoder; MLP-based velocity predictor; Bootstrap Contextual Encoding; single-step inference; semantic alignment,2026-06-07
FUSAR-GPT: A Spatiotemporal Feature-Embedded and Two-Stage Decoupled Visual Language Model for SAR Imagery,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_FUSAR-GPT_A_Spatiotemporal_Feature-Embedded_and_Two-Stage_Decoupled_Visual_Language_Model_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19190,Synthetic Aperture Radar; SAR imagery; Visual Language Models; remote sensing; SAR Image-Text-AlphaEarth feature triplet dataset; geospatial baseline model; spatiotemporal anchors; multi-source remote-sensing temporal features; two-stage SFT; remote sensing visual-language benchmarks,2026-06-07
IrisFP: Adversarial-Example-based Model Fingerprinting with Enhanced Uniqueness and Robustness,https://openaccess.thecvf.com/content/CVPR2026/papers/Geng_IrisFP_Adversarial-Example-based_Model_Fingerprinting_with_Enhanced_Uniqueness_and_Robustness_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.24996,adversarial-example-based model fingerprinting; model ownership verification; composite-sample fingerprints; multi-boundary characteristics; decision boundary intersection; multi-sample behaviors; fingerprint discriminative power assessment; statistical separability metrics; pirated model detection; fingerprint-specific thresholds,2026-06-07
CrossHOI-Bench: A Unified Benchmark for HOI Evaluation across Vision-Language Models and HOI-Specific Methods,https://openaccess.thecvf.com/content/CVPR2026/papers/Lei_CrossHOI-Bench_A_Unified_Benchmark_for_HOI_Evaluation_across_Vision-Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.18753,HOI detection; CrossHOI-Bench; vision-language models; HOI-specific methods; multiple-choice HOI benchmark; cross-paradigm evaluation; HICO-DET; zero-shot performance; multi-person scenes; multi-action recognition,2026-06-07
Unleashing Stealthy Backdoor Pandemic by Infecting a Single Diffusion Model,https://openaccess.thecvf.com/content/CVPR2026/papers/Al_Nahian_Unleashing_Stealthy_Backdoor_Pandemic_by_Infecting_a_Single_Diffusion_Model_CVPR_2026_paper.pdf,,text-to-image Diffusion Models; backdoor attacks; backdoor pandemic; synthetic data generation; downstream model infection; Eidolon; third-party diffusion models; data augmentation; threat model; machine learning security,2026-06-07
Joint-Aligned Latent Action: Towards Scalable VLA Pretraining in the Wild,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_Joint-Aligned_Latent_Action_Towards_Scalable_VLA_Pretraining_in_the_Wild_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21736,Vision-Language-Action models; VLA pretraining; Jointly-Aligned Latent Actions; predictive action embedding; inverse dynamics; robot manipulation; human manipulation videos; heterogeneous human data; realistic hand motions; UniHand-Mix,2026-06-07
SIGMA: Selective-Interleaved Generation with Multi-Attribute Tokens,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_SIGMA_Selective-Interleaved_Generation_with_Multi-Attribute_Tokens_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.07564,diffusion transformers; interleaved multi-condition generation; selective multi-attribute tokens; paired image-edit data; unified post-training framework; heterogeneous visual conditions; interleaved text-image sequence; compositional editing; selective attribute transfer; fine-grained multimodal alignment,2026-06-07
TaskForce: Cooperative Multi-agent Reinforcement Learning for Multi-task Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Choi_TaskForce_Cooperative_Multi-agent_Reinforcement_Learning_for_Multi-task_Optimization_CVPR_2026_paper.pdf,,multi-task learning; multi-task optimization; cooperative multi-agent reinforcement learning; gradient conflicts; negative transfer; gradient Gram matrix; task loss balancing; hybrid reward function; loss improvement dynamics; joint optimization strategy,2026-06-07
From Attraction to Equilibrium: Physics-Inspired Semantic Gravitons for Zero-Shot Anomaly Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_From_Attraction_to_Equilibrium_Physics-Inspired_Semantic_Gravitons_for_Zero-Shot_Anomaly_CVPR_2026_paper.pdf,,zero-shot anomaly detection; Semantic Graviton Network; semantic gravitons; vision-language models; CLIP; multimodal alignment; adaptive potential field; localized semantic equilibria; graviton interaction network; energy-based potential regularization,2026-06-07
SegGBC: Justifiable Coarse-to-Fine Granular-Ball Computing for Enhancing Clustering Image Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Chong_SegGBC_Justifiable_Coarse-to-Fine_Granular-Ball_Computing_for_Enhancing_Clustering_Image_Segmentation_CVPR_2026_paper.pdf,,granular-ball computing; clustering image segmentation; SegGBC; coarse-to-fine segmentation; multi-granularity clustering; intuitionistic fuzzy sets; image uncertainty quantification; IFS hesitation degree; semantic compactness metric criterion; COCO-Stuff benchmark,2026-06-07
GaussianMatch: Semi-Supervised Regression with Pseudo-Label Filtering via Multi-View Gaussian Consistency,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_GaussianMatch_Semi-Supervised_Regression_with_Pseudo-Label_Filtering_via_Multi-View_Gaussian_Consistency_CVPR_2026_paper.pdf,,semi-supervised regression; pseudo-label filtering; multi-view prediction consistency; Gaussian Consistency Filter; Gaussian similarity scoring; Adaptive Gaussian Standard Deviation Smoothing; Bayesian-regularized curriculum; feature-space smoothness; confidence intervals; extreme label scarcity,2026-06-07
Fresco: Frequency-Spatial Consistent Optimization for Fine-Grained Head Avatar Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Fresco_Frequency-Spatial_Consistent_Optimization_for_Fine-Grained_Head_Avatar_Modeling_CVPR_2026_paper.pdf,,head avatar reconstruction; frequency-spatial consistent optimization; Laplacian pyramid; frequency curriculum; UV-space consistency regularization; cross-view drifting; pixel-level alignment; UV texture coordinates; frequency-band constraints; seam boundary regularization,2026-06-07
Long-RVOS: A Comprehensive Benchmark for Long-term Referring Video Object Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Liang_Long-RVOS_A_Comprehensive_Benchmark_for_Long-term_Referring_Video_Object_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.12702,referring video object segmentation; long-term video segmentation; Long-RVOS benchmark; language-guided object tracking; occlusion handling; disappearance-reappearance; spatiotemporal relationships; temporal consistency metrics; ReferMo; long-term dependencies,2026-06-07
Curvature-Aware Captioning: Leveraging Geodesic Attention for 3D Scene Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/He_Curvature-Aware_Captioning_Leveraging_Geodesic_Attention_for_3D_Scene_Understanding_CVPR_2026_paper.pdf,,Curvature-Aware Captioning; geodesic attention; 3D scene understanding; dense captioning; sparse point cloud data; Oblique space self-attention; Lorentz space cross-attention; hierarchical semantic relationships; object localization; ScanRefer and Nr3D benchmarks,2026-06-07
Personalized Image Descriptions from Attention Sequences,https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_Personalized_Image_Descriptions_from_Attention_Sequences_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.06662,personalized image description; viewing behavior; attention sequences; DEPER; subject embedding; auxiliary attention prediction; vision-language model adapters; few-shot personalization; human-aligned descriptions; multimodal human alignment,2026-06-07
MER-Tracker: Towards High-Speed 3D Point Tracking via Multi-View Event-RGB Hybrid Cameras,https://openaccess.thecvf.com/content/CVPR2026/papers/Chang_MER-Tracker_Towards_High-Speed_3D_Point_Tracking_via_Multi-View_Event-RGB_Hybrid_CVPR_2026_paper.pdf,,high-speed 3D point tracking; multi-view Event-RGB hybrid cameras; MER-Tracker; event cameras; RGB cameras; 2D motion-change features; 3D lifting; linear interpolation; anchor sampling; LoRA-tuned Transformer,2026-06-07
Experience Transfer for Multimodal LLM Agents in Minecraft Game,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Experience_Transfer_for_Multimodal_LLM_Agents_in_Minecraft_Game_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.05533,multimodal LLM agents; Minecraft game environments; transfer-oriented memory framework; experience transfer; actionable knowledge; In-Context Analogy Learning; contextual examples; from-scratch learning; object-unlocking tasks; chain-unlocking phenomenon,2026-06-07
HeSS: Head Sensitivity Score for Sparsity Redistribution in VGGT,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_HeSS_Head_Sensitivity_Score_for_Sparsity_Redistribution_in_VGGT_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25336,Visual Geometry Grounded Transformer; VGGT; global attention layers; quadratic computational costs; sparsification-based acceleration; head-wise sparsification sensitivity; Head Sensitivity Score; Hessian approximation; attention budget reallocation; HeSS-Guided Sparsification,2026-06-07
Towards Dynamic Modality Alignment in Multimodal Continual Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Tan_Towards_Dynamic_Modality_Alignment_in_Multimodal_Continual_Learning_CVPR_2026_paper.pdf,,Multimodal Continual Learning; dynamic modality alignment; Dynamic Alignment Graph Regularization; multi-level graph regularization; catastrophic forgetting; feature propagation across layers; modality cooperation; modality complementarity; static alignment-based methods; MTIL benchmarks,2026-06-07
SonoWorld: From One Image to a 3D Audio-Visual Scene,https://openaccess.thecvf.com/content/CVPR2026/papers/Jin_SonoWorld_From_One_Image_to_a_3D_Audio-Visual_Scene_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28757,Image2AVScene; 3D audio-visual scene generation; single-image 3D scene generation; 360° panorama outpainting; navigable 3D scenes; language-guided sound anchors; ambisonics rendering; spatial audio; free-viewpoint audio-visual rendering; audio-visual spatial source separation,2026-06-07
AREA3D: Active Reconstruction Agent with Unified Feed-Forward 3D Perception and Vision-Language Guidance,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_AREA3D_Active_Reconstruction_Agent_with_Unified_Feed-Forward_3D_Perception_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.05131,active 3D reconstruction; autonomous viewpoint selection; feed-forward 3D reconstruction; vision-language guidance; view-uncertainty modeling; uncertainty estimation; semantic guidance; sparse-view reconstruction; scene geometry; active reconstruction agent,2026-06-07
Detect Any AI-Counterfeited Text Image,https://openaccess.thecvf.com/content/CVPR2026/papers/Qu_Detect_Any_AI-Counterfeited_Text_Image_CVPR_2026_paper.pdf,,AI-counterfeited text image detection; DanceText dataset; Creative Proposer pipeline; multimodal large models; full-image generation; regional removal; image editing; DS-Net; Forensic Decoupling Encoder; Synergy Denoising Decoder,2026-06-07
ExpoCM: Exposure-Aware One-Step Generative Single-Image HDR Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_ExpoCM_Exposure-Aware_One-Step_Generative_Single-Image_HDR_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.02464,single-image HDR reconstruction; exposure-aware consistency trajectories; one-step generative HDR reconstruction; Probability Flow ODE; exposure-dependent perturbations; soft exposure mask; saturated detail hallucination; noise suppression in dark regions; Exposure-guided Luminance-Chromaticity Loss; CIE L*a*b* color space,2026-06-07
DNF-SR: Dual-Input and Negative-Aware Feature Fine-Tuning for Real-World Image Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_DNF-SR_Dual-Input_and_Negative-Aware_Feature_Fine-Tuning_for_Real-World_Image_Super-Resolution_CVPR_2026_paper.pdf,,real-world image super-resolution; diffusion models; one-step diffusion; distributional gap; LR latents; dual-input strategy; diffusion-based image editing; content consistency; Negative-aware Feature Fine-Tuning; post-training optimization,2026-06-07
Taming Generative Diffusion Model for Task-Oriented Infrared Imaging,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Taming_Generative_Diffusion_Model_for_Task-Oriented_Infrared_Imaging_CVPR_2026_paper.pdf,,infrared imaging; generative diffusion models; single-step diffusion process; dynamic timestep estimation; timestep-specific diffusion priors; spectral regularization; thermal radiation constraints; task-aware low-rank adaptation; dynamic prompting; infrared image restoration,2026-06-07
Beyond Fixed Formulas: Data-Driven Linear Predictor for Efficient Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_Beyond_Fixed_Formulas_Data-Driven_Linear_Predictor_for_Efficient_Diffusion_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.26365,Diffusion Transformers; feature caching; training-free acceleration; hand-crafted forecasting formulas; learnable linear predictor; per-timestep weights; feature reconstruction; FLOPs reduction; latency speedup; efficient DiT inference,2026-06-07
Diversity over Uniformity: Rethinking Representation in Generated Image Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/He_Diversity_over_Uniformity_Rethinking_Representation_in_Generated_Image_Detection_CVPR_2026_paper.pdf,,generated image detection; visual forensics; forgery cues; anti-feature-collapse learning; representation space; feature direction collapse; cross-model generalization; unseen generative mechanisms; complementary evidence; detection reliability,2026-06-07
MANSION: Multi-floor lANguage-to-3D Scene generatIOn for loNg-horizon tasks,https://openaccess.thecvf.com/content/CVPR2026/papers/Che_MANSION_Multi-floor_lANguage-to-3D_Scene_generatIOn_for_loNg-horizon_tasks_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.11554,language-to-3D scene generation; multi-floor 3D environments; building-scale environments; long-horizon robotic tasks; spatial reasoning; embodied benchmarks; vertical structural constraints; MansionWorld dataset; Task-Semantic Scene Editing Agent; open-vocabulary scene editing,2026-06-07
See What I Mean: Aligning Vision and Language Representations for Video Fine-grained Object Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_See_What_I_Mean_Aligning_Vision_and_Language_Representations_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.18018,vision-language representation alignment; video fine-grained object understanding; textual prompts; cross-modal attention; pretrained multimodal large language models; semantic reference bias; NL-Refer dataset; natural language referring expressions; multi-layer cross-attention maps; text-visual alignment,2026-06-07
VirtueBench: Evaluating Trustworthiness under Uncertainty in Long Video Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_VirtueBench_Evaluating_Trustworthiness_under_Uncertainty_in_Long_Video_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07071,Vision-Language Models; long video understanding; model trustworthiness; uncertainty evaluation; VirtueBench; frame sampling; answerable and unanswerable cases; refusal behavior; refusal accuracy; multimodal understanding,2026-06-07
VLA Models Are More Generalizable Than You Think: Revisiting Physical and Spatial Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_VLA_Models_Are_More_Generalizable_Than_You_Think_Revisiting_Physical_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.02902,Vision-language-action models; viewpoint generalization; spatial modeling; physical modeling; one-shot adaptation; visual representation recalibration; Feature Token Modulation; Feature Linear Adaptation; ViT encoder low-rank updates; Libero viewpoint accuracy,2026-06-07
ResCa: Residual Caching for Diffusion Transformers Acceleration,https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_ResCa_Residual_Caching_for_Diffusion_Transformers_Acceleration_CVPR_2026_paper.pdf,,Diffusion Transformers; Residual Caching; diffusion model acceleration; token reduction; proxy denoising; trajectory-based clustering; multi-order residuals; simulated denoising; FLUX; HunyuanVideo,2026-06-07
RECS4R: Bridging Semantics and Geometry for Referring Remote Sensing Interpretation,https://openaccess.thecvf.com/content/CVPR2026/papers/Chai_RECS4R_Bridging_Semantics_and_Geometry_for_Referring_Remote_Sensing_Interpretation_CVPR_2026_paper.pdf,,referring expression comprehension and segmentation; remote sensing interpretation; language-guided unified contour decoding; language-conditioned contours; visual grounding; referring image segmentation; residual coarse-to-fine encoding; channel isolated multi-scale fusion; gradient consistency loss; boundary adherence,2026-06-07
Universal Guideline-Driven Image Clustering via a Hybrid LLM Agent,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhong_Universal_Guideline-Driven_Image_Clustering_via_a_Hybrid_LLM_Agent_CVPR_2026_paper.pdf,,Guideline-Driven Image Clustering Agent; image clustering; textual guidelines; Generative Concept Proxy Modeling; guideline-aware embeddings; concept proxy extraction; automatic cluster discovery; LLM Traversal; Minimum Spanning Tree; complex semantic judgments,2026-06-07
GOR-IS: 3D Gaussian Object Removal In the Intrinsic Space,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_GOR-IS_3D_Gaussian_Object_Removal_In_the_Intrinsic_Space_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.00498,3D Gaussian Object Removal; intrinsic space; 3D Gaussian Splatting; Neural Radiance Fields; seamless inpainting; global lighting effects; light transport; intrinsic components; non-Lambertian surfaces; material and lighting domains,2026-06-07
IMU-HOI: A Symbiotic Framework for Coherent Human-Object Interaction and Motion Capture via Contact-Conscious Inertial Fusion,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_IMU-HOI_A_Symbiotic_Framework_for_Coherent_Human-Object_Interaction_and_Motion_CVPR_2026_paper.pdf,,IMU-based motion capture; human-object interaction; contact-conscious inertial fusion; probabilistic hand-object contacts; sparse IMUs; full-body human pose estimation; 6-DoF object trajectory; kinematic and inertial reasoning; drift-resilient trajectories; joint motion estimation,2026-06-07
DSO: Direct Steering Optimization for Bias Mitigation,https://openaccess.thecvf.com/content/CVPR2026/papers/Paes_DSO_Direct_Steering_Optimization_for_Bias_Mitigation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.15926,vision-language models; demographic bias; bias mitigation; controllable bias reduction; activation steering; inference-time controllability; Direct Steering Optimization; reinforcement learning; linear transformations; fairness-capability trade-off,2026-06-07
Graph Attention Prototypical Network for Robust Few-Shot Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Graph_Attention_Prototypical_Network_for_Robust_Few-Shot_Classification_CVPR_2026_paper.pdf,,few-shot classification; Graph Attention Prototypical Network; Prototypical Networks; label noise; class prototypes; pseudo-label guided graph constructor; edge-aware graph attention; adaptive noise-robust prototype generator; group attention broad learning; fine-grained classification,2026-06-07
Dynamic Magic: Unleashing Restricted Knowledge for Lifelong Person Re-Identification,https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_Dynamic_Magic_Unleashing_Restricted_Knowledge_for_Lifelong_Person_Re-Identification_CVPR_2026_paper.pdf,,Lifelong Person Re-Identification; Versatile Incremental Adaptation; dynamical expansion framework; large pre-trained models; Unseen-domain person Adapter; incremental modular learning; Domain-aware Dispatch; shared adapters; Holistic Domain Controller; Similarity-Guided Auto-Selector,2026-06-07
PnP-CM: Consistency Models as Plug-and-Play Priors for Inverse Problems,https://openaccess.thecvf.com/content/CVPR2026/papers/Gulle_PnP-CM_Consistency_Models_as_Plug-and-Play_Priors_for_Inverse_Problems_CVPR_2026_paper.pdf,https://arxiv.org/abs/2509.22736,consistency models; plug-and-play priors; inverse problems; diffusion ODE trajectory; proximal operators; ADMM-based PnP solver; low-NFE reconstruction; noise perturbations; momentum-based updates; MRI reconstruction,2026-06-07
Remote Sensing Image Super-Resolution for Imbalanced Textures: A Texture-Aware Diffusion Framework,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Remote_Sensing_Image_Super-Resolution_for_Imbalanced_Textures_A_Texture-Aware_Diffusion_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.13994,remote sensing image super-resolution; imbalanced textures; texture-aware diffusion framework; TexADiff; Relative Texture Density Map; spatial conditioning; loss modulation; dynamic sampling schedule; high-frequency detail reconstruction; texture hallucination suppression,2026-06-07
