title,pdf,arxiv,keywords,conference_day
BiGain: Unified Token Compression for Joint Generation and Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_BiGain_Unified_Token_Compression_for_Joint_Generation_and_Classification_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12240,BiGain; token compression; diffusion models; token merging; frequency separation; Laplacian-gated token merging; Interpolate-Extrapolate KV Downsampling; diffusion-based classification; frequency-aware representation; spectral retention,2026-06-07
HAWK: Head Importance-Aware Visual Token Pruning in Multimodal Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_HAWK_Head_Importance-Aware_Visual_Token_Pruning_in_Multimodal_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.07812,multimodal large language models; visual token pruning; attention head importance; head importance-aware pruning; text-guided attention; visual token significance; training-free inference acceleration; vision-language benchmarks; Qwen2.5-VL; GPU memory reduction,2026-06-07
EthoCLIP: Ontology-Enhanced Video-Language Pretraining for Animal Behavior Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Jing_EthoCLIP_Ontology-Enhanced_Video-Language_Pretraining_for_Animal_Behavior_Understanding_CVPR_2026_paper.pdf,,Vision-language models; Animal behavior understanding; Neuro Behavior Ontology; Contrastive learning; Ontology-aware graph module; Hierarchical behavior structures; AnimalBand dataset; Transfer learning; Semantic standardization; Data scarcity mitigation,2026-06-07
MapReduce LoRA: Advancing the Pareto Front in Multi-Preference Optimization for Generative Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_MapReduce_LoRA_Advancing_the_Pareto_Front_in_Multi-Preference_Optimization_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.20629,MapReduce LoRA; multi-preference optimization; generative model alignment; reinforcement learning from human feedback; reward models; Reward-aware Token Embedding; preference-specific LoRA experts; text-to-image generation; text-to-video generation; Pareto front,2026-06-07
Agentic Retoucher for Text-To-Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_Agentic_Retoucher_for_Text-To-Image_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.02046,Text-to-image diffusion models; Agentic Retoucher; post-generation correction; distortion localization; contextual saliency; text-image consistency; progressive preference alignment; localized inpainting; human preference alignment; GenBlemish-27K,2026-06-07
Sensor2Sensor: Cross-Embodiment Sensor Conversion for Autonomous Driving,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Sensor2Sensor_Cross-Embodiment_Sensor_Conversion_for_Autonomous_Driving_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.22809,cross-embodiment sensor conversion; autonomous driving systems; in-the-wild dashcam videos; multi-modal sensor suite; AV logs; multi-view camera images; LiDAR point clouds; 4D Gaussian Splatting; novel-view rendering; diffusion architecture,2026-06-07
RL-ScanIQA: Reinforcement-Learned Scanpaths for Blind 360deg Image Quality Assessment,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_RL-ScanIQA_Reinforcement-Learned_Scanpaths_for_Blind_360deg_Image_Quality_Assessment_CVPR_2026_paper.pdf,,3D panoramic image quality assessment; 360° image quality assessment; reinforcement learning scanpath optimization; PPO policy; viewport prediction; immersive viewing behavior; distortion-space augmentation; rank-consistent loss; cross-dataset generalization; blind image quality assessment,2026-06-07
Wavelet-Driven 3D Anomaly Detection under Pose-Agnostic and Sparse-View,https://openaccess.thecvf.com/content/CVPR2026/papers/Shao_Wavelet-Driven_3D_Anomaly_Detection_under_Pose-Agnostic_and_Sparse-View_CVPR_2026_paper.pdf,,3D Gaussian Splatting; pose-agnostic anomaly detection; sparse-view 3D reconstruction; wavelet-based pose estimation; frequency-domain anomaly detection; geometric detail restoration; structural priors; novel view synthesis; 3D anomaly localization; high-frequency supervision,2026-06-07
OmniLottie: Generating Vector Animations via Parameterized Lottie Tokens,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_OmniLottie_Generating_Vector_Animations_via_Parameterized_Lottie_Tokens_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.02138,vector animation generation; Lottie tokenizer; parameterized Lottie tokens; multimodal instructions; pretrained vision-language models; structured command sequences; animation control parameters; MMLottie-2M; textual and visual annotations; semantically aligned animations,2026-06-07
GeneVAR: Causal MeanFlow for Autoregressive Gene-to-WSI Tile Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_GeneVAR_Causal_MeanFlow_for_Autoregressive_Gene-to-WSI_Tile_Synthesis_CVPR_2026_paper.pdf,,Gene-to-WSI tile synthesis; Causal MeanFlow; autoregressive generation; transcriptomic-to-histological translation; counterfactual interventions; artifact-invariant generation; β-VAE gene embeddings; multi-scale vector quantizer; H&E-stained WSI tiles; computational pathology,2026-06-07
Bilevel Layer-Positioning LoRA for Real Image Dehazing,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Bilevel_Layer-Positioning_LoRA_for_Real_Image_Dehazing_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.10872,real image dehazing; Bilevel Layer-positioning LoRA; BiLaLoRA; haze-to-clear text-directed loss; CLIP cross-modal capabilities; semantic alignment; latent space; unsupervised cross-modal guidance; LoRA injection layers; real-world dehazing benchmarks,2026-06-07
TrajTok: Learning Trajectory Tokens Enhances Video Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_TrajTok_Learning_Trajectory_Tokens_Enhances_Video_Understanding_CVPR_2026_paper.pdf,,Video tokenization; trajectory-based tokenizers; object tracking; semantic segmentation; video understanding; vision-language models; video CLIP; token merging; long-video reasoning; implicit clustering,2026-06-07
3D-VCD: Hallucination Mitigation in 3D-LLM Embodied Agents through Visual Contrastive Decoding,https://openaccess.thecvf.com/content/CVPR2026/papers/Ogunleye_3D-VCD_Hallucination_Mitigation_in_3D-LLM_Embodied_Agents_through_Visual_Contrastive_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08645,3D-VCD; hallucination mitigation; 3D-LLM embodied agents; visual contrastive decoding; embodied 3D reasoning; 3D scene graph; semantic and geometric perturbations; object-centric representations; geometric grounding; inference-time contrastive decoding,2026-06-07
SAT-RRG: LLM-Guided Self-Adaptive Training for Radiology Report Generation with Token-Level Push-Pull Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_SAT-RRG_LLM-Guided_Self-Adaptive_Training_for_Radiology_Report_Generation_with_Token-Level_CVPR_2026_paper.pdf,,3D Gaussian Splatting; novel view synthesis; radiology report generation; LLM-guided learning; token-level optimization; push-pull gradient updates; semantic conflict detection; focal loss; clinical metrics; self-adaptive training,2026-06-07
dMLLM-TTS: Self-Verified and Efficient Test-Time Scaling for Diffusion Multi-Modal Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Xin_dMLLM-TTS_Self-Verified_and_Efficient_Test-Time_Scaling_for_Diffusion_Multi-Modal_Large_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.19433,Diffusion Multi-modal Large Language Models; dMLLM-TTS; Test-Time Scaling; trajectory exploration scaling; iterative refinement scaling; hierarchical search algorithm; self-verified feedback mechanism; text-image alignment; image generation and understanding; GenEval benchmark,2026-06-07
Conan: Progressive Learning to Reason Like a Detective over Multi-Scale Visual Evidence,https://openaccess.thecvf.com/content/CVPR2026/papers/Ouyang_Conan_Progressive_Learning_to_Reason_Like_a_Detective_over_Multi-Scale_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.20470,evidence-grounded video reasoning; multi-step visual reasoning; multimodal large language models; frame retrieval; evidence localization; cross-frame clues; Conan-91K; progressive cold-start strategy; Identification-Reasoning-Action RLVR; long video understanding,2026-06-07
Chain-of-Models Pre-Training: Rethinking Training Acceleration of Vision Foundation Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Fan_Chain-of-Models_Pre-Training_Rethinking_Training_Acceleration_of_Vision_Foundation_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.12391,Chain-of-Models Pre-Training; vision foundation models; training acceleration; model family scaling; model chain; sequential inverse knowledge transfer; parameter space knowledge reuse; feature space knowledge reuse; zero-shot tasks; ViT-L,2026-06-07
Masked Auto-Regressive Variational Acceleration: Fast Inference Makes Practical Reinforcement Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Gu_Masked_Auto-Regressive_Variational_Acceleration_Fast_Inference_Makes_Practical_Reinforcement_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.15190,masked auto-regressive diffusion models; MARVAL; diffusion distillation; score-based variational objective; single-step AR generation; reinforcement learning post-training; verifiable rewards; fast generative models; ImageNet 256x256; preference alignment,2026-06-07
ZoomEarth: Active Perception for Ultra-High-Resolution Geospatial Vision-Language Tasks,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_ZoomEarth_Active_Perception_for_Ultra-High-Resolution_Geospatial_Vision-Language_Tasks_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.12267,ultra-high-resolution remote sensing; active perception; geospatial vision-language tasks; LRS-GRO benchmark; adaptive cropping-zooming; Region-Guided reward; supervised fine-tuning; Group Relative Policy Optimization; zero-shot remote sensing benchmarks; downstream vision tool interfaces,2026-06-07
IAFMNet: Information-Aware Feature Modulation for Efficient Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_IAFMNet_Information-Aware_Feature_Modulation_for_Efficient_Super-Resolution_CVPR_2026_paper.pdf,,Single Image Super-Resolution; Information Density Map; sparse convolution; feature modulation; information entropy; implicit modulation; affine transformations; computational efficiency; texture and edge reconstruction; information-theoretic approach,2026-06-07
PortraitDirector: A Hierarchical Disentanglement Framework for Controllable and Real-time Facial Reenactment,https://openaccess.thecvf.com/content/CVPR2026/papers/Ji_PortraitDirector_A_Hierarchical_Disentanglement_Framework_for_Controllable_and_Real-time_Facial_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.19129,facial reenactment; hierarchical motion disentanglement; controllable face reenactment; real-time facial animation; global head pose; local facial expressions; emotion-filtering module; information bottleneck; diffusion distillation; causal attention,2026-06-07
FlashVSR: Towards Real-time Diffusion-Based Streaming Video Super Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhuang_FlashVSR_Towards_Real-time_Diffusion-Based_Streaming_Video_Super_Resolution_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.12747,diffusion-based video super-resolution; streaming video super-resolution; real-time VSR; one-step diffusion framework; three-stage distillation pipeline; locality-constrained sparse attention; train-test resolution gap; tiny conditional decoder; VSR-120K dataset; ultra-high-resolution video restoration,2026-06-07
R-C2: Cycle-Consistent Reinforcement Learning Improves Multimodal Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_R-C2_Cycle-Consistent_Reinforcement_Learning_Improves_Multimodal_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25720,cross-modal cycle consistency; multimodal reasoning; reinforcement learning; cross-modal inconsistency; backward inference; forward inference; modality switching; label-free reward; internal representation alignment; modality-specific errors,2026-06-07
Hear What You See: Video-to-Audio Generation with Diffusion Transformer and Semantic-Temporal Alignment-Ranked Direct Preference Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Hear_What_You_See_Video-to-Audio_Generation_with_Diffusion_Transformer_and_CVPR_2026_paper.pdf,,Video-to-audio generation; Diffusion transformer; Temporal alignment; Semantic-temporal synchronization; Direct preference optimization; Multimodal conditioning; Co-attention mechanism; Audio-video synchronization; Flow-matching diffusion; Sound synthesis,2026-06-07
ORD: Object-Relation Decoupling for Generalized 3D Visual Grounding,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_ORD_Object-Relation_Decoupling_for_Generalized_3D_Visual_Grounding_CVPR_2026_paper.pdf,,3D visual grounding; object-relation decoupling; relative geometric representation; predicate-decoupled cross-modal alignment; anchor-guided regression; multi-view robustness; semantic leakage suppression; scene-level hyper-object token; natural language grounding; multi-object scenes,2026-06-07
UCMNet: Uncertainty-Aware Context Memory Network for Under-Display Camera Image Restoration,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_UCMNet_Uncertainty-Aware_Context_Memory_Network_for_Under-Display_Camera_Image_Restoration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00381,Under-display camera image restoration; UCMNet; uncertainty-aware adaptive processing; spatially varying degradation; light diffraction and scattering; high-frequency detail recovery; uncertainty maps; uncertainty-driven loss; Memory Bank; region-adaptive context,2026-06-07
PARSE: Part-Aware Relational Spatial Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_PARSE_Part-Aware_Relational_Spatial_Modeling_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07704,part-aware relational spatial modeling; inter-object relations; part-level formulation; Part-centric Assembly Graph; Part-Aware Spatial Configuration Solver; geometric constraints; collision-free scene assembly; PARSE-10K; part-level contact graph; geometry-grounded spatial reasoning,2026-06-07
SDTrack: A Baseline for Event-based Tracking via Spiking Neural Networks,https://openaccess.thecvf.com/content/CVPR2026/papers/Shan_SDTrack_A_Baseline_for_Event-based_Tracking_via_Spiking_Neural_Networks_CVPR_2026_paper.pdf,https://arxiv.org/abs/2503.08703,event-based tracking; Spiking Neural Networks; event cameras; spike-driven tracking; Transformer-based tracker; Global Trajectory Prompt; event streams; spatiotemporal representation; Spiking MetaFormer; neuromorphic vision,2026-06-07
UniPercept: A Unified Diffusion Model for Generalizable Visual Perception,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_UniPercept_A_Unified_Diffusion_Model_for_Generalizable_Visual_Perception_CVPR_2026_paper.pdf,,diffusion models; visual perception; foundation model; task adaptation; novel view synthesis; semantic segmentation; object detection; generalization; DiT architecture; lightweight adapters,2026-06-07
BrepVGAE: Variational Graph Autoencoder with Unified Latent Representation for B-rep,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_BrepVGAE_Variational_Graph_Autoencoder_with_Unified_Latent_Representation_for_B-rep_CVPR_2026_paper.pdf,,Variational Graph Autoencoder; B-rep; boundary representation; unified latent representation; graph neural networks; set-based generation; CAD geometry; topological reconstruction; cross-attention mechanisms; generative models,2026-06-07
DynFusion: Rethinking Condition Fusion for Adaptive Multi-Conditional Text-to-Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_DynFusion_Rethinking_Condition_Fusion_for_Adaptive_Multi-Conditional_Text-to-Image_Generation_CVPR_2026_paper.pdf,,Text-to-image diffusion models; controllable generation; multi-conditional fusion; ControlNet; IP-Adapter; depth maps; edge maps; condition adaptation; diffusion timestep; design-centric applications,2026-06-07
"LongVT: Incentivizing ""Thinking with Long Videos"" via Native Tool Calling",https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_LongVT_Incentivizing_Thinking_with_Long_Videos_via_Native_Tool_Calling_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.20785,LongVT; long video reasoning; large multimodal models; Multimodal Chain-of-Tool-Thought; native video cropping tool; temporal grounding; global-to-local reasoning; VideoSIAH; agentic reinforcement learning; long-video question answering,2026-06-07
Elucidating the SNR-t Bias of Diffusion Probabilistic Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_Elucidating_the_SNR-t_Bias_of_Diffusion_Probabilistic_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.16044,Diffusion Probabilistic Models; SNR-t bias; Signal-to-Noise Ratio-timestep misalignment; reverse denoising process; differential correction; frequency component decomposition; error accumulation; generation quality; diffusion model inference; low-frequency and high-frequency components,2026-06-07
ChArtist: Generating Pictorial Charts with Unified Spatial and Subject Control,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiao_ChArtist_Generating_Pictorial_Charts_with_Unified_Spatial_and_Subject_Control_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.14209,pictorial chart generation; visual storytelling; domain-specific diffusion model; spatial control; subject-driven control; skeleton-based spatial control; Diffusion Transformer; adaptive position encoding; Spatially Gated Attention; data faithfulness,2026-06-07
Adaptive Video Distillation: Mitigating Oversaturation and Temporal Collapse in Few-Step Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/You_Adaptive_Video_Distillation_Mitigating_Oversaturation_and_Temporal_Collapse_in_Few-Step_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21864,video diffusion models; model distillation; few-step video synthesis; adaptive regression loss; temporal regularization loss; temporal collapse; oversaturation artifacts; frame interpolation; VBench; motion realism,2026-06-07
Interpretable Cross-Domain Few-Shot Learning with Rectified Target-Domain Local Alignment,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Interpretable_Cross-Domain_Few-Shot_Learning_with_Rectified_Target-Domain_Local_Alignment_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.17655,Cross-Domain Few-Shot Learning; CLIP; vision-language models; local misalignment; local vision-language alignment; cycle consistency; self-supervision; Semantic Anchor mechanism; interpretable recognition; fine-grained visual cues,2026-06-07
Structural Action Transformer for 3D Dexterous Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Lei_Structural_Action_Transformer_for_3D_Dexterous_Manipulation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.03960,Structural Action Transformer; 3D dexterous manipulation; cross-embodiment skill transfer; high-DoF robotic hands; structural-centric action representation; joint-wise trajectories; Embodied Joint Codebook; 3D point clouds; continuous-time flow matching; heterogeneous manipulators,2026-06-07
SECOS: Semantic Capture for Rigorous Classification in Open-World Semi-Supervised Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_SECOS_Semantic_Capture_for_Rigorous_Classification_in_Open-World_Semi-Supervised_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.27596,open-world semi-supervised learning; rigorous classification; semantic capture; SECOS; candidate textual labels; novel class supervision; external knowledge; cross-modal semantic alignment; semantic representations; post-hoc matching,2026-06-07
Mechanisms of Object Localization in Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Schaumloffel_Mechanisms_of_Object_Localization_in_Vision-Language_Models_CVPR_2026_paper.pdf,,Vision-language models; object localization; mechanistic interpretability; token ablations; attention mechanisms; LLaVA; InternVL; spatial reasoning; causal mediation analysis; visual grounding,2026-06-07
Bridge: Basis-Driven Causal Inference Marries VFMs for Domain Generalization,https://openaccess.thecvf.com/content/CVPR2026/papers/Hong_Bridge_Basis-Driven_Causal_Inference_Marries_VFMs_for_Domain_Generalization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.26820,domain generalization object detection; causal inference; front-door adjustment; low-rank bases; spurious correlations; confounder mitigation; Vision Foundation Models; DINOv2/3; Segment Anything Model; Stable Diffusion,2026-06-07
Video-as-Answer: Predict and Generate Next Video Event with Joint-GRPO,https://openaccess.thecvf.com/content/CVPR2026/papers/Cheng_Video-as-Answer_Predict_and_Generate_Next_Video_Event_with_Joint-GRPO_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.16669,Video-Next-Event Prediction; Next-Event Prediction; video-as-answer; Joint-GRPO; VANS; Vision-Language Model; Video Diffusion Model; reinforcement learning; instruction-conditioned reasoning; VANS-Data-100K,2026-06-07
Refer-Agent: A Collaborative Multi-Agent System with Reasoning and Reflection for Referring Video Object Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Refer-Agent_A_Collaborative_Multi-Agent_System_with_Reasoning_and_Reflection_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.03595,Referring Video Object Segmentation; collaborative multi-agent system; Multi-modal Large Language Models; zero-shot RVOS; supervised fine-tuning; reasoning-reflection mechanisms; Coarse-to-Fine frame selection; Dynamic Focus Layout; Chain-of-Reflection; Questioner-Responder pair,2026-06-07
KVSmooth: Mitigating Hallucination in Multi-modal Large Language Models through Key-Value Smoothing,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_KVSmooth_Mitigating_Hallucination_in_Multi-modal_Large_Language_Models_through_Key-Value_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.04268,Multimodal Large Language Models; hallucination mitigation; semantic drift; KVSmooth; key-value smoothing; KV-Cache; attention entropy; adaptive smoothing; exponential moving average; training-free inference,2026-06-07
PaCo-RL: Advancing Reinforcement Learning for Consistent Image Generation with Pairwise Reward Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Ping_PaCo-RL_Advancing_Reinforcement_Learning_for_Consistent_Image_Generation_with_Pairwise_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.04784,consistent image generation; reinforcement learning; pairwise reward modeling; visual consistency; PaCo-Reward; PaCo-GRPO; autoregressive scoring; task-aware instructions; resolution-decoupled optimization; multi-reward aggregation,2026-06-07
Mitigating Multimodal Hallucinations via Gradient-based Self-Reflection,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Mitigating_Multimodal_Hallucinations_via_Gradient-based_Self-Reflection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2509.03113,multimodal hallucinations; multimodal large language models; visual grounding; text-visual bias; co-occurrence bias; Gradient-based Influence-Aware Constrained Decoding; constrained decoding; first-order Taylor gradients; bias estimation; cross-modal contributions,2026-06-07
INSIGHT Bench: Towards Grounded IN-SItu Guidance for Robotic ManipulaTion,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_INSIGHT_Bench_Towards_Grounded_IN-SItu_Guidance_for_Robotic_ManipulaTion_CVPR_2026_paper.pdf,,robotic manipulation; vision-language-action models; in-situ guide grounding; object-centric information; procedural instructions; action-direction cues; benchmark; trajectory dataset; VLA models; visual grounding,2026-06-07
FSLoRA: Harmonizing Detection and Re-Identification via Freq-Spatial Low-Rank Adapter for One-Stage Person Search,https://openaccess.thecvf.com/content/CVPR2026/papers/Tian_FSLoRA_Harmonizing_Detection_and_Re-Identification_via_Freq-Spatial_Low-Rank_Adapter_for_CVPR_2026_paper.pdf,,person search; pedestrian detection; person re-identification; feature decoupling; Low-Rank Adapter; frequency domain; spatial features; mixture-of-experts; one-stage detection; feature disentanglement,2026-06-07
Concept-Aware LoRA for Domain-Aligned Segmentation Dataset Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_Concept-Aware_LoRA_for_Domain-Aligned_Segmentation_Dataset_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2503.22172,semantic segmentation; segmentation dataset generation; text-to-image generation models; domain alignment; Concept-Aware LoRA; fine-tuning; urban-scene segmentation; domain generalization; few-shot segmentation; adverse weather,2026-06-07
"VISion On Request: Enhanced VLLM efficiency with sparse, dynamically selected, vision-language interactions",https://openaccess.thecvf.com/content/CVPR2026/papers/Bulat_VISion_On_Request_Enhanced_VLLM_efficiency_with_sparse_dynamically_selected_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.23495,Large Vision-Language Models; visual token reduction; VISion On Request; sparse vision-language interactions; high-resolution visual tokens; cross-attention; dynamically selected self-attention layers; visual computation allocation; per-sample complexity; fine-grained visual reasoning,2026-06-07
HiLoRA: Hierarchical Low-Rank Adaptation for Personalized Federated Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_HiLoRA_Hierarchical_Low-Rank_Adaptation_for_Personalized_Federated_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.02785,Vision Transformers; Federated Learning; Low-Rank Adaptation; personalized federated learning; hierarchical LoRA; latent client structures; LoRA-Subspace Adaptive Clustering; subspace similarity analysis; cross-tier orthogonality; tier-wise generalization analysis,2026-06-07
TrafficAlign: Aligning Large Language Models for Traffic Scenario Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Tu_TrafficAlign_Aligning_Large_Language_Models_for_Traffic_Scenario_Generation_CVPR_2026_paper.pdf,,Large language models; traffic scenario generation; autonomous driving; data alignment; driving videos; collision detection; model fine-tuning; traffic distribution; scenario synthesis; safety testing,2026-06-07
Reward Sharpness-Aware Fine-Tuning for Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Reward_Sharpness-Aware_Fine-Tuning_for_Diffusion_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21175,Reward Sharpness-Aware Fine-Tuning; diffusion models; reinforcement learning from human feedback; reward-centric diffusion reinforcement learning; reward hacking; reward model gradients; reward landscape sharpness; robustified reward model; parameter perturbations; sample perturbations,2026-06-07
SGDE: Self-supervised Geometry Degradation Estimation Framework for Coded Aperture Compressive Spectral Imaging,https://openaccess.thecvf.com/content/CVPR2026/papers/He_SGDE_Self-supervised_Geometry_Degradation_Estimation_Framework_for_Coded_Aperture_Compressive_CVPR_2026_paper.pdf,,Coded Aperture Snapshot Spectral Imaging; CASSI; hyperspectral imaging; mask misalignment; affine transformation; self-supervised learning; geometry degradation estimation; image reconstruction; computational imaging; thermal expansion,2026-06-07
MindPower: Enabling Theory-of-Mind Reasoning in VLM-based Embodied Agents,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_MindPower_Enabling_Theory-of-Mind_Reasoning_in_VLM-based_Embodied_Agents_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.23055,Theory-of-Mind reasoning; VLM-based embodied agents; robot-centric framework; multimodal perception; mental state inference; ToM-based decision-making; action generation; self-and-other modeling; Mind-Reward optimization; consistent reasoning and behavior,2026-06-07
Online Data Curation for Object Detection via Marginal Contributions to Dataset-level Average Precision,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Online_Data_Curation_for_Object_Detection_via_Marginal_Contributions_to_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.14197,online data curation; object detection; DetGain; marginal contributions; dataset-level Average Precision; global score distributions; teacher-student contribution gaps; informative sample selection; COCO dataset; knowledge distillation,2026-06-07
HierAmp: Coarse-to-Fine Autoregressive Amplification for Generative Dataset Distillation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_HierAmp_Coarse-to-Fine_Autoregressive_Amplification_for_Generative_Dataset_Distillation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06932,dataset distillation; hierarchical semantics; vision autoregressive model; coarse-to-fine generation; HIERAMP; semantic amplification; class tokens; salient region identification; discriminative object parts; distilled data synthesis,2026-06-07
Leveraging Class Distributions in CLIP for Weakly Supervised Semantic Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Leveraging_Class_Distributions_in_CLIP_for_Weakly_Supervised_Semantic_Segmentation_CVPR_2026_paper.pdf,,Weakly Supervised Semantic Segmentation; Class Activation Maps; CLIP; Class Distribution; Jensen-Shannon divergence; Patch-wise Distribution; Super-class Boundary Exploration; DINO; Boundary-aware Prototypes; Image-level Supervision,2026-06-07
Accelerating Diffusion Model Training under Minimal Budgets: A Condensation-Based Perspective,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Accelerating_Diffusion_Model_Training_under_Minimal_Budgets_A_Condensation-Based_Perspective_CVPR_2026_paper.pdf,https://arxiv.org/abs/2507.05914,diffusion model training; dataset condensation; Diffusion Dataset Condensation (D2C); condensed dataset; diffusion difficulty score; interval sampling; semantic and visual representations; ImageNet 256x256; SiT-XL/2; FID,2026-06-07
Defect Cue-Preserved Structural Feature Refinement for Few-Shot Anomaly Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Defect_Cue-Preserved_Structural_Feature_Refinement_for_Few-Shot_Anomaly_Detection_CVPR_2026_paper.pdf,,Anomaly detection; Few-shot learning; Industrial quality control; Defect localization; Structural feature refinement; Anomaly segmentation; Reconstruction-based localization; Cue amplification; Edge alignment; Cross-domain generalization,2026-06-07
Neural Mixture Density Processes,https://openaccess.thecvf.com/content/CVPR2026/papers/Ding_Neural_Mixture_Density_Processes_CVPR_2026_paper.pdf,,neural processes; mixture density modeling; probabilistic meta-learning; few-shot learning; latent variable models; variational EM; self-normalized importance sampling; task-specific adaptation; functional priors; probabilistic inference,2026-06-07
