title,pdf,arxiv,keywords,conference_day
PET-DINO: Unifying Visual Cues into Grounding DINO with Prompt-Enriched Training,https://openaccess.thecvf.com/content/CVPR2026/papers/Fu_PET-DINO_Unifying_Visual_Cues_into_Grounding_DINO_with_Prompt-Enriched_Training_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00503,Open-Set Object Detection; Grounding DINO; PET-DINO; visual prompts; text prompts; Alignment-Friendly Visual Prompt Generation; Intra-Batch Parallel Prompting; Dynamic Memory-Driven Prompting; zero-shot object detection; prompt-enriched training,2026-06-05
UniRefiner: Teaching Pre-trained ViTs to Self-Dispose Dross via Contrastive Register,https://openaccess.thecvf.com/content/CVPR2026/papers/Qiu_UniRefiner_Teaching_Pre-trained_ViTs_to_Self-Dispose_Dross_via_Contrastive_Register_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.19622,Vision Transformers; spurious tokens; spatial representations; dense prediction; contrastive registers; UniRefiner; pre-trained ViT refinement; token artifact mitigation; zero-shot segmentation; ADE20K mIoU,2026-06-05
Elastic Weight Consolidation Done Right for Continual Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Elastic_Weight_Consolidation_Done_Right_for_Continual_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.18596,continual learning; catastrophic forgetting; Elastic Weight Consolidation; weight regularization; Fisher Information Matrix; importance estimation; gradient vanishing; Memory Aware Synapses; redundant protection; Logits Reversal,2026-06-05
ConsID-Gen: View-Consistent and Identity-Preserving Image-to-Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_ConsID-Gen_View-Consistent_and_Identity-Preserving_Image-to-Video_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.10113,Image-to-Video generation; identity-preserving video generation; view consistency; multi-view consistency; object-centric dataset; ConsIDVid-Bench; appearance drift; geometric distortion; dual-stream visual-geometric encoder; Diffusion Transformer,2026-06-05
SketchDeco: Training-Free Latent Composition for Precise Sketch Colourisation,https://openaccess.thecvf.com/content/CVPR2026/papers/Utintu_SketchDeco_Training-Free_Latent_Composition_for_Precise_Sketch_Colourisation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2405.18716,sketch colourisation; training-free latent composition; region-based control; colour palettes; guided latent-space blending; diffusion inversion; user-defined colour painting; custom self-attention mechanism; local colour fidelity; global harmony,2026-06-05
VIRAL: Visual Sim-to-Real at Scale for Humanoid Loco-Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/He_VIRAL_Visual_Sim-to-Real_at_Scale_for_Humanoid_Loco-Manipulation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.15200,visual sim-to-real; humanoid loco-manipulation; zero-shot real hardware deployment; privileged RL teacher; vision-based student policy; online DAgger; behavior cloning; tiled rendering; visual domain randomization; Unitree G1 humanoid,2026-06-05
PP-OCRv5: A Specialized 5M-Parameter Model Rivaling Billion-Parameter Vision-Language Models on OCR Tasks,https://openaccess.thecvf.com/content/CVPR2026/papers/Cui_PP-OCRv5_A_Specialized_5M-Parameter_Model_Rivaling_Billion-Parameter_Vision-Language_Models_on_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.24373,PP-OCRv5; lightweight OCR system; OCR 2.0; vision-language models; text recognition; text localization; textual hallucinations; data-centric training; two-stage OCR pipelines; data curation,2026-06-05
SO(3)-Equivariant ViT-Adapter for Data-Efficient Zero-Shot Sim-to-Real Indoor Panoramic Depth Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/He_SO3-Equivariant_ViT-Adapter_for_Data-Efficient_Zero-Shot_Sim-to-Real_Indoor_Panoramic_Depth_Estimation_CVPR_2026_paper.pdf,,panoramic depth estimation; SO(3)-equivariant ViT-Adapter; zero-shot sim-to-real; indoor panoramic RGB-D; rotation-equivariant inductive bias; SO(3) deformable cross-attention; perspective pre-trained ViT; spherical geometric awareness; synthetic panoramas; rotational consistency,2026-06-05
ACoT-VLA: Action Chain-of-Thought for Vision-Language-Action Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhong_ACoT-VLA_Action_Chain-of-Thought_for_Vision-Language-Action_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.11404,Vision-Language-Action models; Action Chain-of-Thought; robot manipulation; action-space reasoning; coarse action intents; Explicit Action Reasoner; Implicit Action Reasoner; reference trajectories; latent action priors; grounded policy learning,2026-06-05
Fast SceneScript: Fast and Accurate Language-Based 3D Scene Understanding via Multi-Token Prediction,https://openaccess.thecvf.com/content/CVPR2026/papers/Yin_Fast_SceneScript_Fast_and_Accurate_Language-Based_3D_Scene_Understanding_via_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.05597,Fast SceneScript; language-based 3D scene understanding; structured language models; multi-token prediction; autoregressive inference acceleration; self-speculative decoding; confidence-guided decoding; token reliability scoring; 3D scene layout estimation; 3D object detection,2026-06-05
MSPT: Efficient Large-Scale Physical Modeling via Parallelized Multi-Scale Attention,https://openaccess.thecvf.com/content/CVPR2026/papers/Curvo_MSPT_Efficient_Large-Scale_Physical_Modeling_via_Parallelized_Multi-Scale_Attention_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.01738,neural solvers; industrial-scale physics simulations; Multi-Scale Patch Transformer; local point attention; global patch-level attention; ball trees; irregular geometries; PDE benchmarks; large-scale aerodynamic datasets; memory-efficient computation,2026-06-05
Spatial-Frequency Collaborative Learning for Occluded Visible-Infrared Person Re-Identification,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_Spatial-Frequency_Collaborative_Learning_for_Occluded_Visible-Infrared_Person_Re-Identification_CVPR_2026_paper.pdf,,occluded visible-infrared person re-identification; modality heterogeneity; occlusion robustness; spatial-frequency collaborative learning; frequency-domain spectral features; cross-modality frequency alignment; Spatial-Frequency Interaction Module; Frequency-Aware Discriminative loss; modality-consistent spectral priors; Occ-SYSU-MM01,2026-06-05
SARMAE: Masked Autoencoder for SAR Representation Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_SARMAE_Masked_Autoencoder_for_SAR_Representation_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.16635,Synthetic Aperture Radar; SAR representation learning; masked autoencoder; self-supervised pre-training; speckle noise; SAR-1M dataset; paired optical images; Speckle-Aware Representation Enhancement; Semantic Anchor Representation Constraint; SAR semantic segmentation,2026-06-05
CrossEarth-Gate: Fisher-Guided Adaptive Tuning Engine for Efficient Adaptation of Cross-Domain Remote Sensing Semantic Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_CrossEarth-Gate_Fisher-Guided_Adaptive_Tuning_Engine_for_Efficient_Adaptation_of_Cross-Domain_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.20302,Remote Sensing semantic segmentation; Parameter-Efficient Fine-Tuning; cross-domain adaptation; Earth observation; domain gaps; spatial shifts; semantic shifts; frequency shifts; Fisher Information; adaptive module selection,2026-06-05
VMonarch: Efficient Video Diffusion Transformers with Structured Attention,https://openaccess.thecvf.com/content/CVPR2026/papers/Liang_VMonarch_Efficient_Video_Diffusion_Transformers_with_Structured_Attention_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.22275,Video Diffusion Transformers; structured attention; Monarch matrix; spatio-temporal attention patterns; sub-quadratic attention; alternating minimization; spatio-temporal Monarch factorization; FlashAttention; online entropy algorithm; sparse attention,2026-06-05
OddGridBench: Exposing the Lack of Fine-Grained Visual Discrepancy Sensitivity in Multimodal Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Weng_OddGridBench_Exposing_the_Lack_of_Fine-Grained_Visual_Discrepancy_Sensitivity_in_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.09326,OddGridBench; fine-grained visual discrepancy sensitivity; multimodal large language models; low-level visual perception; visual discrepancy detection; grid-based images; visual attribute differences; OddGrid-GRPO; curriculum learning; distance-aware reward,2026-06-05
SAIL: Similarity-Aware Guidance and Inter-Caption Augmentation-based Learning for Weakly-Supervised Dense Video Captioning,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_SAIL_Similarity-Aware_Guidance_and_Inter-Caption_Augmentation-based_Learning_for_Weakly-Supervised_Dense_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.05437,weakly-supervised dense video captioning; temporal localization; Gaussian masking; complementary captioning; cross-modal alignment; similarity-aware training objective; semantically-aware masks; LLM-based caption augmentation; synthetic captions; inter-mask mechanism,2026-06-05
"ReSAM: Refine, Requery, and Reinforce: Self-Prompting Point-Supervised Segmentation for Remote Sensing Images",https://openaccess.thecvf.com/content/CVPR2026/papers/Subhani_ReSAM_Refine_Requery_and_Reinforce_Self-Prompting_Point-Supervised_Segmentation_for_Remote_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21606,point-supervised segmentation; remote sensing imagery; Segment Anything Model; self-prompting framework; sparse point annotations; Refine-Requery-Reinforce loop; pseudo-masks; self-constructed box prompts; Soft Semantic Alignment; foundation segmentation models,2026-06-05
Illuminating Visual Identity in Universal Multimodal Embeddings,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_Illuminating_Visual_Identity_in_Universal_Multimodal_Embeddings_CVPR_2026_paper.pdf,,Universal Multimodal Embeddings; Multimodal Large Language Models; visual identity discrimination; Multimodal Visual Identity Embedding Benchmark; identity-aware sampling; instance retrieval; re-identification; identity preservation; AI-generated content; multimodal representation learning,2026-06-05
SafeGRPO: Self-Rewarded Multimodal Safety Alignment via Rule-Governed Policy Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Rong_SafeGRPO_Self-Rewarded_Multimodal_Safety_Alignment_via_Rule-Governed_Policy_Optimization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.12982,multimodal large language models; multimodal safety alignment; compositional safety risks; text-image interactions; Group Relative Policy Optimization; rule-governed reward construction; reasoning safety; SafeTag-VL-3K dataset; step-guided safety thinking; compositional robustness,2026-06-05
Uncertainty-driven 3D Gaussian Splatting Active Mapping via Anisotropic Visibility Field,https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_Uncertainty-driven_3D_Gaussian_Splatting_Active_Mapping_via_Anisotropic_Visibility_Field_CVPR_2026_paper.pdf,,3D Gaussian Splatting; active mapping; uncertainty quantification; anisotropic visibility field; spherical harmonics; Bayesian Network-based rasterizer; uncertainty-aware rasterization; maximum information gain; novel view synthesis; synthesized views,2026-06-05
Radiance Meshes for Volumetric Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Mai_Radiance_Meshes_for_Volumetric_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.04076,radiance meshes; volumetric reconstruction; radiance fields; Delaunay tetrahedralization; constant density tetrahedral cells; volume rendering; rasterization; ray tracing; Zip-NeRF-style backbone; real-time view synthesis,2026-06-05
Unified Primitive Proxies for Structured Shape Completion,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Unified_Primitive_Proxies_for_Structured_Shape_Completion_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.00759,structured shape completion; primitive-based surface reconstruction; primitive proxies; learnable queries; shared shape features; feed-forward primitive prediction; inlier membership; online target updates; assembly-ready outputs; structured 3D understanding,2026-06-05
TeFlow: Enabling Multi-frame Supervision for Self-Supervised Feed-forward Scene Flow Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_TeFlow_Enabling_Multi-frame_Supervision_for_Self-Supervised_Feed-forward_Scene_Flow_Estimation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19053,scene flow estimation; self-supervised feed-forward methods; multi-frame supervision; two-frame point correspondences; occlusions; temporal ensembling; temporally consistent motion cues; supervisory signal aggregation; Argoverse 2; nuScenes,2026-06-05
Batch Loss Score for Dynamic Data Pruning,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Batch_Loss_Score_for_Dynamic_Data_Pruning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.04681,dynamic data pruning; Batch Loss Score; per-sample loss; Exponential Moving Average; batch loss; sample importance; stochastic batch composition; low-pass filter; loss-based pruning; deep learning training,2026-06-05
Spatio-Temporal Conditional Denoising Transformer for Modality-Missing RGBT Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_Spatio-Temporal_Conditional_Denoising_Transformer_for_Modality-Missing_RGBT_Tracking_CVPR_2026_paper.pdf,,RGBT tracking; modality-missing tracking; Spatio-temporal Conditional Denoising Transformer; multimodal feature representations; missing modality reconstruction; weak modality feature enhancement; short-term temporal cues; long-term temporal cues; noise-modulated adaptation; temporally consistent multimodal representations,2026-06-05
SignPR: A Progressive Vector-Quantized Diffusion Framework for Sign Language Production,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_SignPR_A_Progressive_Vector-Quantized_Diffusion_Framework_for_Sign_Language_Production_CVPR_2026_paper.pdf,,sign language production; Text2Pose; sign pose sequences; progressive diffusion framework; structural VQVAE; vector-quantized diffusion; semantic-aware discrete representations; region-based pose representations; block-wise causal diffusion; temporal coherence,2026-06-05
PureProof: Diffusion-Resistant Black-box Targeted Attack on Large Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_PureProof_Diffusion-Resistant_Black-box_Targeted_Attack_on_Large_Vision-Language_Models_CVPR_2026_paper.pdf,,Large Vision-Language Models; black-box targeted attack; diffusion-based purification; adversarial perturbations; Stochastic Reverse Alignment; Adaptive Re-noising Augmentation; Self-Consistency Regularization; diffusion stochasticity; noise resilience; VLM safety,2026-06-05
LaS-Comp: Zero-shot 3D Completion with Latent-Spatial Consistency,https://openaccess.thecvf.com/content/CVPR2026/papers/Yan_LaS-Comp_Zero-shot_3D_Completion_with_Latent-Spatial_Consistency_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.18735,zero-shot 3D completion; latent-spatial consistency; 3D shape completion; 3D foundation models; geometric priors; category-agnostic completion; explicit replacement stage; implicit refinement stage; training-free framework; Omni-Comp benchmark,2026-06-05
EchoVDiff: Cardiac-Cycle Echocardiography Video Generation from Arbitrary Single Frame,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_EchoVDiff_Cardiac-Cycle_Echocardiography_Video_Generation_from_Arbitrary_Single_Frame_CVPR_2026_paper.pdf,,cardiac-cycle echocardiography video generation; single-frame-driven video generation; phase-aware diffusion model; cardiac motion periodicity; physiological priors; disentangled latent space; temporal rhythm modeling; spatial semantic modeling; EchoNet-Dynamic; EchoNet-Pediatric,2026-06-05
Consensus Entropy: Harnessing Multi-VLM Agreement for Self-Verifying and Self-Improving OCR,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Consensus_Entropy_Harnessing_Multi-VLM_Agreement_for_Self-Verifying_and_Self-Improving_OCR_CVPR_2026_paper.pdf,https://arxiv.org/abs/2504.11101,Consensus Entropy; multi-VLM agreement; self-verifying OCR; self-improving OCR; inter-model agreement entropy; unsupervised quality control; ensemble agreement; adaptive routing; output reliability estimation; VLM-as-Judge,2026-06-05
AIMDepth: Asymmetric Image-Event Mamba for Monocular Depth Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Jing_AIMDepth_Asymmetric_Image-Event_Mamba_for_Monocular_Depth_Estimation_CVPR_2026_paper.pdf,,monocular depth estimation; image-event fusion; Asymmetric Image-Event Mamba; state space models; long-range sequence modeling; Spectral Cross-modal Prior Guidance; input-domain misalignment; asymmetric modal-aware Encoder; Modality-interactive Local Refinement; event-based vision,2026-06-05
Interpretable and Steerable Concept Bottleneck Sparse Autoencoders,https://openaccess.thecvf.com/content/CVPR2026/papers/Kulkarni_Interpretable_and_Steerable_Concept_Bottleneck_Sparse_Autoencoders_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.10805,Sparse autoencoders; Concept Bottleneck Sparse Autoencoders; mechanistic interpretability; concept discovery; model steering; LVLMs; interpretability metrics; steerability metrics; concept bottleneck; image generation tasks,2026-06-05
Token Warping Helps MLLMs Look from Nearby Viewpoints,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_Token_Warping_Helps_MLLMs_Look_from_Nearby_Viewpoints_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.02870,token warping; multimodal large language models; viewpoint changes; ViT-based MLLMs; backward token warping; pixel-wise warping; semantic coherence; ViewBench benchmark; nearby viewpoints; visual reasoning,2026-06-05
Predictive Regularization Against Visual Representation Degradation in Multimodal Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Predictive_Regularization_Against_Visual_Representation_Degradation_in_Multimodal_Large_Language_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.20808,Multimodal Large Language Models; visual representation degradation; Predictive Regularization; intermediate visual features; initial visual features; cross-modal reasoning; vision-language performance; patch structure degradation; visual fidelity; multimodal understanding,2026-06-05
MakeAnything: Harnessing Diffusion Transformers for Multi-Domain Procedural Sequence Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_MakeAnything_Harnessing_Diffusion_Transformers_for_Multi-Domain_Procedural_Sequence_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2502.01572,procedural sequence generation; diffusion transformers; multi-domain procedural datasets; MakeAnything; in-context capabilities; asymmetric low-rank adaptation; image generation; image-to-process generation; spatiotemporal consistency constraints; ReCraft,2026-06-05
Memory-Efficient Fine-Tuning Diffusion Transformers via Dynamic Patch Sampling and Block Skipping,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_Memory-Efficient_Fine-Tuning_Diffusion_Transformers_via_Dynamic_Patch_Sampling_and_Block_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.20755,Diffusion Transformers; text-to-image generation; memory-efficient fine-tuning; DiT-BlockSkip; dynamic patch sampling; timestep-aware patch sizes; block skipping; precomputed residual features; cross-attention masking; personalized content creation,2026-06-05
pH-Strips for Selective Forgetting: A Blunt but Fast Diagnostic Baseline for Machine Unlearning,https://openaccess.thecvf.com/content/CVPR2026/papers/Qian_pH-Strips_for_Selective_Forgetting_A_Blunt_but_Fast_Diagnostic_Baseline_CVPR_2026_paper.pdf,,Machine Unlearning; selective forgetting; Machine Unlearning pH-Test; training-free unlearning; retain-set-free unlearning; undesirable concept erasure; low-dimensional subspace elimination; model weight vector subspaces; generalized Rayleigh quotient; visual concept erasure,2026-06-05
COPE: Consistent Occlusion and Prompt Enhancement Network for Occluded Person Re-identification,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_COPE_Consistent_Occlusion_and_Prompt_Enhancement_Network_for_Occluded_Person_CVPR_2026_paper.pdf,,occluded person re-identification; Consistent Occlusion and Prompt Enhancement; Cross-Identity Consistent Occlusion; feature interference; Prompt Background Filling; vision-language alignment; foreground heatmaps; random background filling; Prompt Similarity Scoring; prompt-guided reliability scores,2026-06-05
ReflexSplit: Single Image Reflection Separation via Layer Fusion-Separation,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_ReflexSplit_Single_Image_Reflection_Separation_via_Layer_Fusion-Separation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.17468,Single Image Reflection Separation; transmission-reflection confusion; nonlinear mixing; dual-stream framework; Cross-scale Gated Fusion; Layer Fusion-Separation Blocks; differential separation; cross-stream subtraction; curriculum training; perceptual quality,2026-06-05
Shedding Light on VLN Robustness: A Black-box Framework for Indoor Lighting-based Adversarial Attack,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Shedding_Light_on_VLN_Robustness_A_Black-box_Framework_for_Indoor_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.13132,Vision-and-Language Navigation; VLN robustness; indoor lighting; adversarial attack; black-box framework; global illumination manipulation; Static Indoor Lighting-based Attack; Dynamic Indoor Lighting-based Attack; abrupt illumination changes; trajectory efficiency,2026-06-05
Geometry-as-context: Modulating Explicit 3D in Scene-consistent Video Generation to Geometry Context,https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_Geometry-as-context_Modulating_Explicit_3D_in_Scene-consistent_Video_Generation_to_Geometry_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21929,scene-consistent video generation; geometry-as-context; explicit 3D; autoregressive camera-controlled video generation; 3D reconstruction; novel view rendering; camera gated attention; camera poses; text-image-geometry training sequence; geometry context,2026-06-05
PAUL: Uncertainty-Guided Partition and Augmentation for Robust Cross-View Geo-Localization under Noisy Correspondence,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_PAUL_Uncertainty-Guided_Partition_and_Augmentation_for_Robust_Cross-View_Geo-Localization_under_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.20066,cross-view geo-localization; noisy correspondence; GPS drift; UAV navigation; drone-satellite image matching; uncertainty estimation; uncertainty-aware co-augmentation; evidential co-training; data partitioning; robust feature learning,2026-06-05
LightMover: Generative Light Movement with Color and Intensity Controls,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_LightMover_Generative_Light_Movement_with_Color_and_Intensity_Controls_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27209,controllable light manipulation; single-image light editing; video diffusion priors; visual token space; light-control tokens; adaptive token pruning; illumination changes; reflections and shadows; scalable rendering pipeline; semantic consistency,2026-06-05
InfinityHuman: Towards Long-Term Audio-Driven Human Animation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_InfinityHuman_Towards_Long-Term_Audio-Driven_Human_Animation_CVPR_2026_paper.pdf,,audio-driven human animation; long-duration video generation; pose-guided refiner; audio-synchronized representations; identity preservation; temporal degradation; hand-specific reward mechanism; hand motion realism; lip synchronization; high-resolution human animation,2026-06-05
VoDaSuRe: A Large-Scale Dataset Revealing Domain Shift in Volumetric Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Hoeg_VoDaSuRe_A_Large-Scale_Dataset_Revealing_Domain_Shift_in_Volumetric_Super-Resolution_CVPR_2026_paper.pdf,,volumetric super-resolution; domain shift; VoDaSuRe dataset; paired high-resolution and low-resolution scans; real low-resolution scans; downsampled data; 3D datasets; medical and scientific imaging; fine structure recovery; deep learning-based volumetric SR,2026-06-05
TokenHand: Discrete Token Representation for Efficient Hand Mesh Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/He_TokenHand_Discrete_Token_Representation_for_Efficient_Hand_Mesh_Reconstruction_CVPR_2026_paper.pdf,,hand mesh reconstruction; single-view 3D hand mesh reconstruction; TokenHand; discrete token representation; 3D hand model; hand sub-structure tokens; compositional representation; classification-based reconstruction; pre-trained decoder network; real-time inference,2026-06-05
VAR RL Done Right: Tackling Asynchronous Policy Conflicts in Visual Autoregressive Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_VAR_RL_Done_Right_Tackling_Asynchronous_Policy_Conflicts_in_Visual_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.02256,Visual AutoRegressive models; asynchronous policy conflicts; reinforcement learning; Group Relative Policy Optimization; intermediate reward; dynamic time-step reweighting; credit assignment; mask propagation algorithm; Reward Feedback Learning; visual generation,2026-06-05
"Advancing Cancer Prognosis with Hierarchical Fusion of Genomic, Proteomic and Pathology Imaging Data from a Systems Biology Perspective",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Advancing_Cancer_Prognosis_with_Hierarchical_Fusion_of_Genomic_Proteomic_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.13787,multimodal survival prediction; cancer prognosis; genomic data integration; proteomic data integration; histology images; hierarchical fusion framework; Molecular Tokenizer; gene-protein regulatory relationships; graph-aware cross-attention; protein-guided hypergraph learning,2026-06-05
"Hoi! - A Multimodal Dataset for Force-Grounded, Cross-View Articulated Manipulation",https://openaccess.thecvf.com/content/CVPR2026/papers/Engelbracht_Hoi_-_A_Multimodal_Dataset_for_Force-Grounded_Cross-View_Articulated_Manipulation_CVPR_2026_paper.pdf,,force-grounded manipulation; cross-view articulated manipulation; articulated objects; human-robot viewpoint transfer; wrist-mounted camera; UMI gripper; end-effector forces; tactile sensing; interaction forces; multimodal dataset,2026-06-05
MultiBanana: A Challenging Benchmark for Multi-Reference Text-to-Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Oshima_MultiBanana_A_Challenging_Benchmark_for_Multi-Reference_Text-to-Image_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22989,multi-reference text-to-image generation; MultiBanana benchmark; multi-reference generation and editing; heterogeneous references; domain mismatch; scale mismatch; rare concept rendering; multilingual textual references; model failure modes; fair benchmark comparison,2026-06-05
Distilling Unsigned Distance Function for Surface Reconstruction from 3D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Distilling_Unsigned_Distance_Function_for_Surface_Reconstruction_from_3D_Gaussian_CVPR_2026_paper.pdf,,Unsigned Distance Function; surface reconstruction; 3D Gaussian Splatting; multi-view images; patch-based UDF prior; knowledge distillation; Gaussian optimization; near-surface UDF supervision; visibility- and geometry-aware confidence weighting; high-frequency geometric details,2026-06-05
TouchDream: 3D Object Completion through Imagined Touch,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_TouchDream_3D_Object_Completion_through_Imagined_Touch_CVPR_2026_paper.pdf,,point cloud completion; 3D object completion; tactile sensing; diffusion model; generative modeling; tactile latent representations; touch poses; coarse geometry optimization; point fusion; 3D perception,2026-06-05
Real-Time Long Horizon Air Quality Forecasting via Group-Relative Policy Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_Real-Time_Long_Horizon_Air_Quality_Forecasting_via_Group-Relative_Policy_Optimization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22169,long horizon air quality forecasting; particulate matter concentration fields; CMAQ-OBS dataset; East Asia; real-time 48-120 hour forecasts; Group-Relative Policy Optimization; class-wise rewards; curriculum rollout; false alarm rate reduction; localized warning systems,2026-06-05
Say Cheese! Detail-Preserving Portrait Collection Generation via Natural Language Edits,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Say_Cheese_Detail-Preserving_Portrait_Collection_Generation_via_Natural_Language_Edits_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.20511,Portrait Collection Generation; natural language edits; reference portrait editing; multi-attribute modifications; high-fidelity detail preservation; CHEESE dataset; Large Vision-Language Model-based pipeline; inversion-based verification; adaptive feature fusion; ConsistencyNet,2026-06-05
FedSST: Rethinking Fair Federated Graph Learning under Structural Shift,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_FedSST_Rethinking_Fair_Federated_Graph_Learning_under_Structural_Shift_CVPR_2026_paper.pdf,,Federated Graph Learning; generalization fairness; structural shift; topological heterogeneity; aggregation bias; structure-aware adaptive optimization; fair aggregation; adaptive local training; client contribution quantification; cross-domain benchmarks,2026-06-05
Beyond Perceptual Shortcuts: Causal-Inspired Debiasing Optimization for Generalizable Video Reasoning in Lightweight MLLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Beyond_Perceptual_Shortcuts_Causal-Inspired_Debiasing_Optimization_for_Generalizable_Video_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.01324,lightweight MLLMs; video reasoning; reinforcement learning fine-tuning; perceptual bias; perceptual shortcuts; causal analysis; VideoThinker; Bias Aware Training; Causal Debiasing Policy Optimization; repulsive objective,2026-06-05
Scalable Trajectory Generation for Whole-Body Mobile Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Niu_Scalable_Trajectory_Generation_for_Whole-Body_Mobile_Manipulation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.12565,whole-body mobile manipulation; AutoMoMa; GPU-accelerated trajectory generation; AKR modeling; parallelized trajectory optimization; physically valid trajectories; articulated objects; robot embodiments; imitation learning policies; coordinated mobile manipulation,2026-06-05
